Time,_dummy,_derdummy,booleanPulse1_width,booleanPulse1_period,booleanPulse1_startTime,booleanPulse2_width,booleanPulse2_period,booleanPulse2_startTime,onDelay_delayTime,rising_pre_0u_0start,set1_use_0pre_0as_0default,set1_y_0default,falling_pre_0u_0start,booleanTable_startValue,booleanTable_table_1_,booleanTable_table_2_,booleanTable_table_3_,booleanTable_table_4_,booleanTable_table_5_,booleanTable_table_6_,booleanTable_table_7_,changing_pre_0u_0start,triggeredAdd_y_0start,integerConstant_k,rSFlipFlop_Qini,sampleTriggerSet_period,sampleTriggerSet_startTime,sampleTriggerReset_period,sampleTriggerReset_startTime,_step_start,step,y,y2,y3,y1,y4,y5,y6,Q,QI,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
9.2,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.22,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.24,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.26,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.28,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.3,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.32,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.32,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.34,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.36,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.38,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.4,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.42,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.44,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.46,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.48,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.5,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.52,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,0,1,0,1,0,10,500,0.02,0
9.52,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.54,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.56,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.58,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.6,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.62,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.64,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.66,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.68,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.7,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.72,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.74,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.76,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.78,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.8,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.82,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,1,0,36,1,0,0,1,0,0,1,0,10,500,0.02,0
9.82,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.84,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.86,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.88,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.9,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.92,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.94,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.96,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
9.98,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
10,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
10,1,0,20,1,0,80,1,0,1,0,1,0,0,0,2,4,6,6.5,7,9,11,0,0,2,0,0.5,0,0.5,0.3,0,0,0,0,0,38,1,1,0,0,1,0,1,0,10,500,0.02,0
