"time","indata_3263","indata_0031","inkey_3263","inkey_0031","decipher","ds","rst"
1.415,309334259,-859300444,322197369,-1682120719,1,1,0
1.416,309334259,-859300444,322197369,-1682120719,1,1,0
1.417,309334259,-859300444,322197369,-1682120719,1,1,0
1.418,309334259,-859300444,322197369,-1682120719,1,1,0
1.419,309334259,-859300444,322197369,-1682120719,1,1,0
1.42,309334259,-859300444,322197369,-1682120719,1,1,0
1.421,309334259,-859300444,322197369,-1682120719,1,1,0
1.422,309334259,-859300444,322197369,-1682120719,1,1,0
1.423,309334259,-859300444,322197369,-1682120719,1,1,0
1.424,309334259,-859300444,322197369,-1682120719,1,1,0
1.425,309334259,-859300444,322197369,-1682120719,1,1,0
1.426,309334259,-859300444,322197369,-1682120719,1,1,0
1.427,309334259,-859300444,322197369,-1682120719,1,1,0
1.428,309334259,-859300444,322197369,-1682120719,1,0,0
1.429,1500476786,543975792,322197369,-1682120719,0,1,0
1.43,1500476786,543975792,322197369,-1682120719,0,1,0
1.431,1500476786,543975792,322197369,-1682120719,0,1,0
1.432,1500476786,543975792,322197369,-1682120719,0,1,0
1.433,1500476786,543975792,322197369,-1682120719,0,1,0
1.434,1500476786,543975792,322197369,-1682120719,0,1,0
1.435,1500476786,543975792,322197369,-1682120719,0,1,0
1.436,1500476786,543975792,322197369,-1682120719,0,1,0
1.437,1500476786,543975792,322197369,-1682120719,0,1,0
1.438,1500476786,543975792,322197369,-1682120719,0,1,0
1.439,1500476786,543975792,322197369,-1682120719,0,1,0
1.44,1500476786,543975792,322197369,-1682120719,0,1,0
1.441,1500476786,543975792,322197369,-1682120719,0,1,0
1.442,1500476786,543975792,322197369,-1682120719,0,1,0
1.443,1500476786,543975792,322197369,-1682120719,0,1,0
1.444,1500476786,543975792,322197369,-1682120719,0,1,0
1.445,1500476786,543975792,322197369,-1682120719,0,0,0
1.446,1760299270,1642118831,322197369,-1682120719,1,1,0
1.447,1760299270,1642118831,322197369,-1682120719,1,1,0
1.448,1760299270,1642118831,322197369,-1682120719,1,1,0
1.449,1760299270,1642118831,322197369,-1682120719,1,1,0
1.45,1760299270,1642118831,322197369,-1682120719,1,1,0
1.451,1760299270,1642118831,322197369,-1682120719,1,1,0
1.452,1760299270,1642118831,322197369,-1682120719,1,1,0
1.453,1760299270,1642118831,322197369,-1682120719,1,1,0
1.454,1760299270,1642118831,322197369,-1682120719,1,1,0
1.455,1760299270,1642118831,322197369,-1682120719,1,1,0
1.456,1760299270,1642118831,322197369,-1682120719,1,1,0
1.457,1760299270,1642118831,322197369,-1682120719,1,1,0
1.458,1760299270,1642118831,322197369,-1682120719,1,1,0
1.459,1760299270,1642118831,322197369,-1682120719,1,1,0
1.46,1760299270,1642118831,322197369,-1682120719,1,1,0
1.461,1760299270,1642118831,322197369,-1682120719,1,1,0
1.462,1760299270,1642118831,322197369,-1682120719,1,0,0
1.463,1931501938,1696625517,322197369,-1682120719,0,1,0
1.464,1931501938,1696625517,322197369,-1682120719,0,1,0
1.465,1931501938,1696625517,322197369,-1682120719,0,1,0
1.466,1931501938,1696625517,322197369,-1682120719,0,1,0
1.467,1931501938,1696625517,322197369,-1682120719,0,1,0
1.468,1931501938,1696625517,322197369,-1682120719,0,1,0
1.469,1931501938,1696625517,322197369,-1682120719,0,1,0
1.47,1931501938,1696625517,322197369,-1682120719,0,1,0
1.471,1931501938,1696625517,322197369,-1682120719,0,1,0
1.472,1931501938,1696625517,322197369,-1682120719,0,1,0
1.473,1931501938,1696625517,322197369,-1682120719,0,1,0
1.474,1931501938,1696625517,322197369,-1682120719,0,1,0
1.475,1931501938,1696625517,322197369,-1682120719,0,1,0
1.476,1931501938,1696625517,322197369,-1682120719,0,1,0
1.477,1931501938,1696625517,322197369,-1682120719,0,1,0
1.478,1931501938,1696625517,322197369,-1682120719,0,1,0
1.479,1931501938,1696625517,322197369,-1682120719,0,0,0
1.48,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.481,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.482,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.483,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.484,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.485,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.486,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.487,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.488,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.489,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.49,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.491,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.492,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.493,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.494,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.495,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.496,-1290368963,-978969719,322197369,-1682120719,1,0,0
1.497,1869575272,1701978228,238195250,-361951885,0,1,0
1.498,1869575272,1701978228,238195250,-361951885,0,1,0
1.499,1869575272,1701978228,238195250,-361951885,0,1,0
1.5,1869575272,1701978228,238195250,-361951885,0,1,0
1.501,1869575272,1701978228,238195250,-361951885,0,1,0
1.502,1869575272,1701978228,238195250,-361951885,0,1,0
1.503,1869575272,1701978228,238195250,-361951885,0,1,0
1.504,1869575272,1701978228,238195250,-361951885,0,1,0
1.505,1869575272,1701978228,238195250,-361951885,0,1,0
1.506,1869575272,1701978228,238195250,-361951885,0,1,0
1.507,1869575272,1701978228,238195250,-361951885,0,1,0
1.508,1869575272,1701978228,238195250,-361951885,0,1,0
1.509,1869575272,1701978228,238195250,-361951885,0,1,0
1.51,1869575272,1701978228,238195250,-361951885,0,1,0
1.511,1869575272,1701978228,238195250,-361951885,0,1,0
1.512,1869575272,1701978228,238195250,-361951885,0,1,0
1.513,1869575272,1701978228,238195250,-361951885,0,0,0
1.514,1207069092,-700218992,238195250,-361951885,1,1,0
1.515,1207069092,-700218992,238195250,-361951885,1,1,0
1.516,1207069092,-700218992,238195250,-361951885,1,1,0
1.517,1207069092,-700218992,238195250,-361951885,1,1,0
1.518,1207069092,-700218992,238195250,-361951885,1,1,0
1.519,1207069092,-700218992,238195250,-361951885,1,1,0
1.52,1207069092,-700218992,238195250,-361951885,1,1,0
1.521,1207069092,-700218992,238195250,-361951885,1,1,0
1.522,1207069092,-700218992,238195250,-361951885,1,1,0
1.523,1207069092,-700218992,238195250,-361951885,1,1,0
1.524,1207069092,-700218992,238195250,-361951885,1,1,0
1.525,1207069092,-700218992,238195250,-361951885,1,1,0
1.526,1207069092,-700218992,238195250,-361951885,1,1,0
1.527,1207069092,-700218992,238195250,-361951885,1,1,0
1.528,1207069092,-700218992,238195250,-361951885,1,1,0
1.529,1207069092,-700218992,238195250,-361951885,1,1,0
1.53,1207069092,-700218992,238195250,-361951885,1,0,0
1.531,1751215648,1986098021,238195250,-361951885,0,1,0
1.532,1751215648,1986098021,238195250,-361951885,0,1,0
1.533,1751215648,1986098021,238195250,-361951885,0,1,0
1.534,1751215648,1986098021,238195250,-361951885,0,1,0
1.535,1751215648,1986098021,238195250,-361951885,0,1,0
1.536,1751215648,1986098021,238195250,-361951885,0,1,0
1.537,1751215648,1986098021,238195250,-361951885,0,1,0
1.538,1751215648,1986098021,238195250,-361951885,0,1,0
1.539,1751215648,1986098021,238195250,-361951885,0,1,0
1.54,1751215648,1986098021,238195250,-361951885,0,1,0
1.541,1751215648,1986098021,238195250,-361951885,0,1,0
1.542,1751215648,1986098021,238195250,-361951885,0,1,0
1.543,1751215648,1986098021,238195250,-361951885,0,1,0
1.544,1751215648,1986098021,238195250,-361951885,0,1,0
1.545,1751215648,1986098021,238195250,-361951885,0,1,0
1.546,1751215648,1986098021,238195250,-361951885,0,1,0
1.547,1751215648,1986098021,238195250,-361951885,0,0,0
1.548,-640340104,-181042023,238195250,-361951885,1,1,0
1.549,-640340104,-181042023,238195250,-361951885,1,1,0
1.55,-640340104,-181042023,238195250,-361951885,1,1,0
1.551,-640340104,-181042023,238195250,-361951885,1,1,0
1.552,-640340104,-181042023,238195250,-361951885,1,1,0
1.553,-640340104,-181042023,238195250,-361951885,1,1,0
1.554,-640340104,-181042023,238195250,-361951885,1,1,0
1.555,-640340104,-181042023,238195250,-361951885,1,1,0
1.556,-640340104,-181042023,238195250,-361951885,1,1,0
1.557,-640340104,-181042023,238195250,-361951885,1,1,0
1.558,-640340104,-181042023,238195250,-361951885,1,1,0
1.559,-640340104,-181042023,238195250,-361951885,1,1,0
1.56,-640340104,-181042023,238195250,-361951885,1,1,0
1.561,-640340104,-181042023,238195250,-361951885,1,1,0
1.562,-640340104,-181042023,238195250,-361951885,1,1,0
1.563,-640340104,-181042023,238195250,-361951885,1,1,0
1.564,-640340104,-181042023,238195250,-361951885,1,0,0
1.565,1818848869,218759168,238195250,-361951885,0,1,0
1.566,1818848869,218759168,238195250,-361951885,0,1,0
1.567,1818848869,218759168,238195250,-361951885,0,1,0
1.568,1818848869,218759168,238195250,-361951885,0,1,0
1.569,1818848869,218759168,238195250,-361951885,0,1,0
1.57,1818848869,218759168,238195250,-361951885,0,1,0
1.571,1818848869,218759168,238195250,-361951885,0,1,0
1.572,1818848869,218759168,238195250,-361951885,0,1,0
1.573,1818848869,218759168,238195250,-361951885,0,1,0
1.574,1818848869,218759168,238195250,-361951885,0,1,0
1.575,1818848869,218759168,238195250,-361951885,0,1,0
1.576,1818848869,218759168,238195250,-361951885,0,1,0
1.577,1818848869,218759168,238195250,-361951885,0,1,0
1.578,1818848869,218759168,238195250,-361951885,0,1,0
1.579,1818848869,218759168,238195250,-361951885,0,1,0
1.58,1818848869,218759168,238195250,-361951885,0,1,0
1.581,1818848869,218759168,238195250,-361951885,0,0,0
1.582,-2104833612,1407247955,238195250,-361951885,1,1,0
1.583,-2104833612,1407247955,238195250,-361951885,1,1,0
1.584,-2104833612,1407247955,238195250,-361951885,1,1,0
1.585,-2104833612,1407247955,238195250,-361951885,1,1,0
1.586,-2104833612,1407247955,238195250,-361951885,1,1,0
1.587,-2104833612,1407247955,238195250,-361951885,1,1,0
1.588,-2104833612,1407247955,238195250,-361951885,1,1,0
1.589,-2104833612,1407247955,238195250,-361951885,1,1,0
1.59,-2104833612,1407247955,238195250,-361951885,1,1,0
1.591,-2104833612,1407247955,238195250,-361951885,1,1,0
1.592,-2104833612,1407247955,238195250,-361951885,1,1,0
1.593,-2104833612,1407247955,238195250,-361951885,1,1,0
1.594,-2104833612,1407247955,238195250,-361951885,1,1,0
1.595,-2104833612,1407247955,238195250,-361951885,1,1,0
1.596,-2104833612,1407247955,238195250,-361951885,1,1,0
1.597,-2104833612,1407247955,238195250,-361951885,1,1,0
1.598,-2104833612,1407247955,238195250,-361951885,1,0,0
1.599,322197369,-1682120719,238195250,-361951885,0,1,0
1.6,322197369,-1682120719,238195250,-361951885,0,1,0
1.601,322197369,-1682120719,238195250,-361951885,0,1,0
1.602,322197369,-1682120719,238195250,-361951885,0,1,0
1.603,322197369,-1682120719,238195250,-361951885,0,1,0
1.604,322197369,-1682120719,238195250,-361951885,0,1,0
1.605,322197369,-1682120719,238195250,-361951885,0,1,0
1.606,322197369,-1682120719,238195250,-361951885,0,1,0
1.607,322197369,-1682120719,238195250,-361951885,0,1,0
1.608,322197369,-1682120719,238195250,-361951885,0,1,0
1.609,322197369,-1682120719,238195250,-361951885,0,1,0
1.61,322197369,-1682120719,238195250,-361951885,0,1,0
1.611,322197369,-1682120719,238195250,-361951885,0,1,0
1.612,322197369,-1682120719,238195250,-361951885,0,1,0
1.613,322197369,-1682120719,238195250,-361951885,0,1,0
1.614,322197369,-1682120719,238195250,-361951885,0,1,0
1.615,322197369,-1682120719,238195250,-361951885,0,0,0
1.616,663136555,-911747836,238195250,-361951885,1,1,0
1.617,663136555,-911747836,238195250,-361951885,1,1,0
1.618,663136555,-911747836,238195250,-361951885,1,1,0
1.619,663136555,-911747836,238195250,-361951885,1,1,0
1.62,663136555,-911747836,238195250,-361951885,1,1,0
1.621,663136555,-911747836,238195250,-361951885,1,1,0
1.622,663136555,-911747836,238195250,-361951885,1,1,0
1.623,663136555,-911747836,238195250,-361951885,1,1,0
1.624,663136555,-911747836,238195250,-361951885,1,1,0
1.625,663136555,-911747836,238195250,-361951885,1,1,0
1.626,663136555,-911747836,238195250,-361951885,1,1,0
1.627,663136555,-911747836,238195250,-361951885,1,1,0
1.628,663136555,-911747836,238195250,-361951885,1,1,0
1.629,663136555,-911747836,238195250,-361951885,1,1,0
1.63,663136555,-911747836,238195250,-361951885,1,1,0
1.631,663136555,-911747836,238195250,-361951885,1,1,0
1.632,663136555,-911747836,238195250,-361951885,1,0,0
1.633,19088743,-1985229329,322197369,-1682120719,0,1,0
1.634,19088743,-1985229329,322197369,-1682120719,0,1,0
1.635,19088743,-1985229329,322197369,-1682120719,0,1,0
1.636,19088743,-1985229329,322197369,-1682120719,0,1,0
1.637,19088743,-1985229329,322197369,-1682120719,0,1,0
1.638,19088743,-1985229329,322197369,-1682120719,0,1,0
1.639,19088743,-1985229329,322197369,-1682120719,0,1,0
1.64,19088743,-1985229329,322197369,-1682120719,0,1,0
1.641,19088743,-1985229329,322197369,-1682120719,0,1,0
1.642,19088743,-1985229329,322197369,-1682120719,0,1,0
1.643,19088743,-1985229329,322197369,-1682120719,0,1,0
1.644,19088743,-1985229329,322197369,-1682120719,0,1,0
1.645,19088743,-1985229329,322197369,-1682120719,0,1,0
1.646,19088743,-1985229329,322197369,-1682120719,0,1,0
1.647,19088743,-1985229329,322197369,-1682120719,0,1,0
1.648,19088743,-1985229329,322197369,-1682120719,0,1,0
1.649,19088743,-1985229329,322197369,-1682120719,0,0,0
1.65,-2048388268,252359685,322197369,-1682120719,1,1,0
1.651,-2048388268,252359685,322197369,-1682120719,1,1,0
1.652,-2048388268,252359685,322197369,-1682120719,1,1,0
1.653,-2048388268,252359685,322197369,-1682120719,1,1,0
1.654,-2048388268,252359685,322197369,-1682120719,1,1,0
1.655,-2048388268,252359685,322197369,-1682120719,1,1,0
1.656,-2048388268,252359685,322197369,-1682120719,1,1,0
1.657,-2048388268,252359685,322197369,-1682120719,1,1,0
1.658,-2048388268,252359685,322197369,-1682120719,1,1,0
1.659,-2048388268,252359685,322197369,-1682120719,1,1,0
1.66,-2048388268,252359685,322197369,-1682120719,1,1,0
1.661,-2048388268,252359685,322197369,-1682120719,1,1,0
1.662,-2048388268,252359685,322197369,-1682120719,1,1,0
1.663,-2048388268,252359685,322197369,-1682120719,1,1,0
1.664,-2048388268,252359685,322197369,-1682120719,1,1,0
1.665,-2048388268,252359685,322197369,-1682120719,1,1,0
1.666,-2048388268,252359685,322197369,-1682120719,1,0,0
1.667,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.668,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.669,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.67,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.671,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.672,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.673,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.674,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.675,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.676,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.677,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.678,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.679,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.68,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.681,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.682,-2021161081,-2021161081,322197369,-1682120719,0,1,0
1.683,-2021161081,-2021161081,322197369,-1682120719,0,0,0
1.684,309334259,-859300444,322197369,-1682120719,1,1,0
1.685,309334259,-859300444,322197369,-1682120719,1,1,0
1.686,309334259,-859300444,322197369,-1682120719,1,1,0
1.687,309334259,-859300444,322197369,-1682120719,1,1,0
1.688,309334259,-859300444,322197369,-1682120719,1,1,0
1.689,309334259,-859300444,322197369,-1682120719,1,1,0
1.69,309334259,-859300444,322197369,-1682120719,1,1,0
1.691,309334259,-859300444,322197369,-1682120719,1,1,0
1.692,309334259,-859300444,322197369,-1682120719,1,1,0
1.693,309334259,-859300444,322197369,-1682120719,1,1,0
1.694,309334259,-859300444,322197369,-1682120719,1,1,0
1.695,309334259,-859300444,322197369,-1682120719,1,1,0
1.696,309334259,-859300444,322197369,-1682120719,1,1,0
1.697,309334259,-859300444,322197369,-1682120719,1,1,0
1.698,309334259,-859300444,322197369,-1682120719,1,1,0
1.699,309334259,-859300444,322197369,-1682120719,1,1,0
1.7,309334259,-859300444,322197369,-1682120719,1,0,0
1.701,1500476786,543975792,322197369,-1682120719,0,1,0
1.702,1500476786,543975792,322197369,-1682120719,0,1,0
1.703,1500476786,543975792,322197369,-1682120719,0,1,0
1.704,1500476786,543975792,322197369,-1682120719,0,1,0
1.705,1500476786,543975792,322197369,-1682120719,0,1,0
1.706,1500476786,543975792,322197369,-1682120719,0,1,0
1.707,1500476786,543975792,322197369,-1682120719,0,1,0
1.708,1500476786,543975792,322197369,-1682120719,0,1,0
1.709,1500476786,543975792,322197369,-1682120719,0,1,0
1.71,1500476786,543975792,322197369,-1682120719,0,1,0
1.711,1500476786,543975792,322197369,-1682120719,0,1,0
1.712,1500476786,543975792,322197369,-1682120719,0,1,0
1.713,1500476786,543975792,322197369,-1682120719,0,1,0
1.714,1500476786,543975792,322197369,-1682120719,0,1,0
1.715,1500476786,543975792,322197369,-1682120719,0,1,0
1.716,1500476786,543975792,322197369,-1682120719,0,1,0
1.717,1500476786,543975792,322197369,-1682120719,0,0,0
1.718,1760299270,1642118831,322197369,-1682120719,1,1,0
1.719,1760299270,1642118831,322197369,-1682120719,1,1,0
1.72,1760299270,1642118831,322197369,-1682120719,1,1,0
1.721,1760299270,1642118831,322197369,-1682120719,1,1,0
1.722,1760299270,1642118831,322197369,-1682120719,1,1,0
1.723,1760299270,1642118831,322197369,-1682120719,1,1,0
1.724,1760299270,1642118831,322197369,-1682120719,1,1,0
1.725,1760299270,1642118831,322197369,-1682120719,1,1,0
1.726,1760299270,1642118831,322197369,-1682120719,1,1,0
1.727,1760299270,1642118831,322197369,-1682120719,1,1,0
1.728,1760299270,1642118831,322197369,-1682120719,1,1,0
1.729,1760299270,1642118831,322197369,-1682120719,1,1,0
1.73,1760299270,1642118831,322197369,-1682120719,1,1,0
1.731,1760299270,1642118831,322197369,-1682120719,1,1,0
1.732,1760299270,1642118831,322197369,-1682120719,1,1,0
1.733,1760299270,1642118831,322197369,-1682120719,1,1,0
1.734,1760299270,1642118831,322197369,-1682120719,1,0,0
1.735,1931501938,1696625517,322197369,-1682120719,0,1,0
1.736,1931501938,1696625517,322197369,-1682120719,0,1,0
1.737,1931501938,1696625517,322197369,-1682120719,0,1,0
1.738,1931501938,1696625517,322197369,-1682120719,0,1,0
1.739,1931501938,1696625517,322197369,-1682120719,0,1,0
1.74,1931501938,1696625517,322197369,-1682120719,0,1,0
1.741,1931501938,1696625517,322197369,-1682120719,0,1,0
1.742,1931501938,1696625517,322197369,-1682120719,0,1,0
1.743,1931501938,1696625517,322197369,-1682120719,0,1,0
1.744,1931501938,1696625517,322197369,-1682120719,0,1,0
1.745,1931501938,1696625517,322197369,-1682120719,0,1,0
1.746,1931501938,1696625517,322197369,-1682120719,0,1,0
1.747,1931501938,1696625517,322197369,-1682120719,0,1,0
1.748,1931501938,1696625517,322197369,-1682120719,0,1,0
1.749,1931501938,1696625517,322197369,-1682120719,0,1,0
1.75,1931501938,1696625517,322197369,-1682120719,0,1,0
1.751,1931501938,1696625517,322197369,-1682120719,0,0,0
1.752,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.753,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.754,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.755,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.756,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.757,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.758,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.759,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.76,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.761,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.762,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.763,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.764,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.765,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.766,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.767,-1290368963,-978969719,322197369,-1682120719,1,1,0
1.768,-1290368963,-978969719,322197369,-1682120719,1,0,0
1.769,1869575272,1701978228,238195250,-361951885,0,1,0
1.77,1869575272,1701978228,238195250,-361951885,0,1,0
1.771,1869575272,1701978228,238195250,-361951885,0,1,0
1.772,1869575272,1701978228,238195250,-361951885,0,1,0
1.773,1869575272,1701978228,238195250,-361951885,0,1,0
1.774,1869575272,1701978228,238195250,-361951885,0,1,0
1.775,1869575272,1701978228,238195250,-361951885,0,1,0
1.776,1869575272,1701978228,238195250,-361951885,0,1,0
1.777,1869575272,1701978228,238195250,-361951885,0,1,0
1.778,1869575272,1701978228,238195250,-361951885,0,1,0
1.779,1869575272,1701978228,238195250,-361951885,0,1,0
1.78,1869575272,1701978228,238195250,-361951885,0,1,0
1.781,1869575272,1701978228,238195250,-361951885,0,1,0
1.782,1869575272,1701978228,238195250,-361951885,0,1,0
1.783,1869575272,1701978228,238195250,-361951885,0,1,0
1.784,1869575272,1701978228,238195250,-361951885,0,1,0
1.785,1869575272,1701978228,238195250,-361951885,0,0,0
1.786,1207069092,-700218992,238195250,-361951885,1,1,0
1.787,1207069092,-700218992,238195250,-361951885,1,1,0
1.788,1207069092,-700218992,238195250,-361951885,1,1,0
1.789,1207069092,-700218992,238195250,-361951885,1,1,0
1.79,1207069092,-700218992,238195250,-361951885,1,1,0
1.791,1207069092,-700218992,238195250,-361951885,1,1,0
1.792,1207069092,-700218992,238195250,-361951885,1,1,0
1.793,1207069092,-700218992,238195250,-361951885,1,1,0
1.794,1207069092,-700218992,238195250,-361951885,1,1,0
1.795,1207069092,-700218992,238195250,-361951885,1,1,0
1.796,1207069092,-700218992,238195250,-361951885,1,1,0
1.797,1207069092,-700218992,238195250,-361951885,1,1,0
1.798,1207069092,-700218992,238195250,-361951885,1,1,0
1.799,1207069092,-700218992,238195250,-361951885,1,1,0
1.8,1207069092,-700218992,238195250,-361951885,1,1,0
1.801,1207069092,-700218992,238195250,-361951885,1,1,0
1.802,1207069092,-700218992,238195250,-361951885,1,0,0
1.803,1751215648,1986098021,238195250,-361951885,0,1,0
1.804,1751215648,1986098021,238195250,-361951885,0,1,0
1.805,1751215648,1986098021,238195250,-361951885,0,1,0
1.806,1751215648,1986098021,238195250,-361951885,0,1,0
1.807,1751215648,1986098021,238195250,-361951885,0,1,0
1.808,1751215648,1986098021,238195250,-361951885,0,1,0
1.809,1751215648,1986098021,238195250,-361951885,0,1,0
1.81,1751215648,1986098021,238195250,-361951885,0,1,0
1.811,1751215648,1986098021,238195250,-361951885,0,1,0
1.812,1751215648,1986098021,238195250,-361951885,0,1,0
1.813,1751215648,1986098021,238195250,-361951885,0,1,0
1.814,1751215648,1986098021,238195250,-361951885,0,1,0
1.815,1751215648,1986098021,238195250,-361951885,0,1,0
1.816,1751215648,1986098021,238195250,-361951885,0,1,0
1.817,1751215648,1986098021,238195250,-361951885,0,1,0
1.818,1751215648,1986098021,238195250,-361951885,0,1,0
1.819,1751215648,1986098021,238195250,-361951885,0,0,0
1.82,-640340104,-181042023,238195250,-361951885,1,1,0
1.821,-640340104,-181042023,238195250,-361951885,1,1,0
1.822,-640340104,-181042023,238195250,-361951885,1,1,0
1.823,-640340104,-181042023,238195250,-361951885,1,1,0
1.824,-640340104,-181042023,238195250,-361951885,1,1,0
1.825,-640340104,-181042023,238195250,-361951885,1,1,0
1.826,-640340104,-181042023,238195250,-361951885,1,1,0
1.827,-640340104,-181042023,238195250,-361951885,1,1,0
1.828,-640340104,-181042023,238195250,-361951885,1,1,0
1.829,-640340104,-181042023,238195250,-361951885,1,1,0
1.83,-640340104,-181042023,238195250,-361951885,1,1,0
1.831,-640340104,-181042023,238195250,-361951885,1,1,0
1.832,-640340104,-181042023,238195250,-361951885,1,1,0
1.833,-640340104,-181042023,238195250,-361951885,1,1,0
1.834,-640340104,-181042023,238195250,-361951885,1,1,0
1.835,-640340104,-181042023,238195250,-361951885,1,1,0
1.836,-640340104,-181042023,238195250,-361951885,1,0,0
1.837,1818848869,218759168,238195250,-361951885,0,1,0
1.838,1818848869,218759168,238195250,-361951885,0,1,0
1.839,1818848869,218759168,238195250,-361951885,0,1,0
1.84,1818848869,218759168,238195250,-361951885,0,1,0
1.841,1818848869,218759168,238195250,-361951885,0,1,0
1.842,1818848869,218759168,238195250,-361951885,0,1,0
1.843,1818848869,218759168,238195250,-361951885,0,1,0
1.844,1818848869,218759168,238195250,-361951885,0,1,0
1.845,1818848869,218759168,238195250,-361951885,0,1,0
1.846,1818848869,218759168,238195250,-361951885,0,1,0
1.847,1818848869,218759168,238195250,-361951885,0,1,0
1.848,1818848869,218759168,238195250,-361951885,0,1,0
1.849,1818848869,218759168,238195250,-361951885,0,1,0
1.85,1818848869,218759168,238195250,-361951885,0,1,0
1.851,1818848869,218759168,238195250,-361951885,0,1,0
1.852,1818848869,218759168,238195250,-361951885,0,1,0
1.853,1818848869,218759168,238195250,-361951885,0,0,0
1.854,-2104833612,1407247955,238195250,-361951885,1,1,0
1.855,-2104833612,1407247955,238195250,-361951885,1,1,0
1.856,-2104833612,1407247955,238195250,-361951885,1,1,0
1.857,-2104833612,1407247955,238195250,-361951885,1,1,0
1.858,-2104833612,1407247955,238195250,-361951885,1,1,0
1.859,-2104833612,1407247955,238195250,-361951885,1,1,0
1.86,-2104833612,1407247955,238195250,-361951885,1,1,0
1.861,-2104833612,1407247955,238195250,-361951885,1,1,0
1.862,-2104833612,1407247955,238195250,-361951885,1,1,0
1.863,-2104833612,1407247955,238195250,-361951885,1,1,0
1.864,-2104833612,1407247955,238195250,-361951885,1,1,0
1.865,-2104833612,1407247955,238195250,-361951885,1,1,0
1.866,-2104833612,1407247955,238195250,-361951885,1,1,0
1.867,-2104833612,1407247955,238195250,-361951885,1,1,0
1.868,-2104833612,1407247955,238195250,-361951885,1,1,0
1.869,-2104833612,1407247955,238195250,-361951885,1,1,0
1.87,-2104833612,1407247955,238195250,-361951885,1,0,0
1.871,322197369,-1682120719,238195250,-361951885,0,1,0
1.872,322197369,-1682120719,238195250,-361951885,0,1,0
1.873,322197369,-1682120719,238195250,-361951885,0,1,0
1.874,322197369,-1682120719,238195250,-361951885,0,1,0
1.875,322197369,-1682120719,238195250,-361951885,0,1,0
1.876,322197369,-1682120719,238195250,-361951885,0,1,0
1.877,322197369,-1682120719,238195250,-361951885,0,1,0
1.878,322197369,-1682120719,238195250,-361951885,0,1,0
1.879,322197369,-1682120719,238195250,-361951885,0,1,0
1.88,322197369,-1682120719,238195250,-361951885,0,1,0
1.881,322197369,-1682120719,238195250,-361951885,0,1,0
1.882,322197369,-1682120719,238195250,-361951885,0,1,0
1.883,322197369,-1682120719,238195250,-361951885,0,1,0
1.884,322197369,-1682120719,238195250,-361951885,0,1,0
1.885,322197369,-1682120719,238195250,-361951885,0,1,0
1.886,322197369,-1682120719,238195250,-361951885,0,1,0
1.887,322197369,-1682120719,238195250,-361951885,0,0,0
1.888,663136555,-911747836,238195250,-361951885,1,1,0
