time,clock.y,data_0.y,data_1.y,dFFREG.clock,dFFREG.dataIn[1],dFFREG.dataIn[2],dFFREG.dataOut[1],dFFREG.dataOut[2],dFFREG.delay.inertialDelaySensitive[1].delayTime,dFFREG.delay.inertialDelaySensitive[1].lh,dFFREG.delay.inertialDelaySensitive[1].t_next,dFFREG.delay.inertialDelaySensitive[1].x,dFFREG.delay.inertialDelaySensitive[1].y,dFFREG.delay.inertialDelaySensitive[1].y_auxiliary,dFFREG.delay.inertialDelaySensitive[1].y_old,dFFREG.delay.inertialDelaySensitive[2].delayTime,dFFREG.delay.inertialDelaySensitive[2].lh,dFFREG.delay.inertialDelaySensitive[2].t_next,dFFREG.delay.inertialDelaySensitive[2].x,dFFREG.delay.inertialDelaySensitive[2].y,dFFREG.delay.inertialDelaySensitive[2].y_auxiliary,dFFREG.delay.inertialDelaySensitive[2].y_old,dFFREG.delay.x[1],dFFREG.delay.x[2],dFFREG.delay.y[1],dFFREG.delay.y[2],dFFREG.dFFR.clock,dFFREG.dFFR.clock_flag,dFFREG.dFFR.dataIn[1],dFFREG.dFFR.dataIn[2],dFFREG.dFFR.dataOut[1],dFFREG.dFFR.dataOut[2],dFFREG.dFFR.next_assign_val[1],dFFREG.dFFR.next_assign_val[2],dFFREG.dFFR.nextstate[1],dFFREG.dFFR.nextstate[2],dFFREG.dFFR.reset,dFFREG.dFFR.reset_flag,dFFREG.reset,reset.y
20.0400000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0500000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0600000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0700000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0800000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.0900000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1000000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1100000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1200000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1300000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1400000000003,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.1900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.2900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.3900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.4900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.5900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.6900000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7000000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7100000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7200000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7300000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7400000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7500000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7600000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7700000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7800000000004,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.7900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8600000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8700000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8800000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.8900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9600000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9700000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9800000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
20.9900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0600000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0700000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0800000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.0900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1600000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1700000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1800000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.1900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2500000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2600000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2700000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2800000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.2900000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3000000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3100000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3200000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3300000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
21.3400000000005,3,3,2,3,3,2,3,2,5,-1,20.0099999999997,3,3,3,4,6,1,16.0099999999998,2,2,2,3,3,2,3,2,3,0,3,2,3,2,3,2,3,2,3,3,3,3
