Time,u1,y1,y2,
3.494,-1,1,3,
3.495,-1,1,3,
3.496,-1,1,3,
3.497,-1,1,3,
3.498,-1,1,3,
3.499,-1,1,3,
3.5,-1,0,3,
3.501,-1,0,3,
3.502,-1,0,3,
3.503,-1,0,3,
3.504,-1,0,3,
3.505,-1,0,3,
3.506,-1,0,3,
3.507,-1,0,3,
3.508,-1,0,3,
3.509,-1,0,3,
3.51,-1,0,3,
3.511,-1,0,3,
3.512,-1,0,3,
3.513,-1,0,3,
3.514,-1,0,3,
3.515,-1,0,3,
3.516,-1,0,3,
3.517,-1,0,3,
3.518,-1,0,3,
3.519,-1,0,3,
3.52,-1,0,3,
3.521,-1,0,3,
3.522,-1,0,3,
3.523,-1,0,3,
3.524,-1,0,3,
3.525,-1,0,3,
3.526,-1,0,3,
3.527,-1,0,3,
3.528,-1,0,3,
3.529,-1,0,3,
3.53,-1,0,3,
3.531,-1,0,3,
3.532,-1,0,3,
3.533,-1,0,3,
3.534,-1,0,3,
3.535,-1,0,3,
3.536,-1,0,3,
3.537,-1,0,3,
3.538,-1,0,3,
3.539,-1,0,3,
3.54,-1,0,3,
3.541,-1,0,3,
3.542,-1,0,3,
3.543,-1,0,3,
3.544,-1,0,3,
3.545,-1,0,3,
3.546,-1,0,3,
3.547,-1,0,3,
3.548,-1,0,3,
3.549,-1,0,3,
3.55,-1,0,3,
3.551,-1,0,3,
3.552,-1,0,3,
3.553,-1,0,3,
3.554,-1,0,3,
3.555,-1,0,3,
3.556,-1,0,3,
3.557,-1,0,3,
3.558,-1,0,3,
3.559,-1,0,3,
3.56,-1,0,3,
3.561,-1,0,3,
3.562,-1,0,3,
3.563,-1,0,3,
3.564,-1,0,3,
3.565,-1,0,3,
3.566,-1,0,3,
3.567,-1,0,3,
3.568,-1,0,3,
3.569,-1,0,3,
3.57,-1,0,3,
3.571,-1,0,3,
3.572,-1,0,3,
3.573,-1,0,3,
3.574,-1,0,3,
3.575,-1,0,3,
3.576,-1,0,3,
3.577,-1,0,3,
3.578,-1,0,3,
3.579,-1,0,3,
3.58,-1,0,3,
3.581,-1,0,3,
3.582,-1,0,3,
3.583,-1,0,3,
3.584,-1,0,3,
3.585,-1,0,3,
3.586,-1,0,3,
3.587,-1,0,3,
3.588,-1,0,3,
3.589,-1,0,3,
3.59,-1,0,3,
3.591,-1,0,3,
3.592,-1,0,3,
3.593,-1,0,3,
3.594,-1,0,3,
3.595,-1,0,3,
3.596,-1,0,3,
3.597,-1,0,3,
3.598,-1,0,3,
3.599,-1,0,3,
3.6,-1,0,0,
3.601,-1,0,0,
3.602,-1,0,0,
3.603,-1,0,0,
3.604,-1,0,0,
3.605,-1,0,0,
3.606,-1,0,0,
3.607,-1,0,0,
3.608,-1,0,0,
3.609,-1,0,0,
3.61,-1,0,0,
3.611,-1,0,0,
3.612,-1,0,0,
3.613,-1,0,0,
3.614,-1,0,0,
3.615,-1,0,0,
3.616,-1,0,0,
3.617,-1,0,0,
3.618,-1,0,0,
3.619,-1,0,0,
3.62,-1,0,0,
3.621,-1,0,0,
3.622,-1,0,0,
3.623,-1,0,0,
3.624,-1,0,0,
3.625,-1,0,0,
3.626,-1,0,0,
3.627,-1,0,0,
3.628,-1,0,0,
3.629,-1,0,0,
3.63,-1,0,0,
3.631,-1,0,0,
3.632,-1,0,0,
3.633,-1,0,0,
3.634,-1,0,0,
3.635,-1,0,0,
3.636,-1,0,0,
3.637,-1,0,0,
3.638,-1,0,0,
3.639,-1,0,0,
3.64,-1,0,0,
3.641,-1,0,0,
3.642,-1,0,0,
3.643,-1,0,0,
3.644,-1,0,0,
3.645,-1,0,0,
3.646,-1,0,0,
3.647,-1,0,0,
3.648,-1,0,0,
3.649,-1,0,0,
3.65,-1,0,0,
3.651,-1,0,0,
3.652,-1,0,0,
3.653,-1,0,0,
3.654,-1,0,0,
3.655,-1,0,0,
3.656,-1,0,0,
3.657,-1,0,0,
3.658,-1,0,0,
3.659,-1,0,0,
3.66,-1,0,0,
3.661,-1,0,0,
3.662,-1,0,0,
3.663,-1,0,0,
3.664,-1,0,0,
3.665,-1,0,0,
3.666,-1,0,0,
3.667,-1,0,0,
3.668,-1,0,0,
3.669,-1,0,0,
3.67,-1,0,0,
3.671,-1,0,0,
3.672,-1,0,0,
3.673,-1,0,0,
3.674,-1,0,0,
3.675,-1,0,0,
3.676,-1,0,0,
3.677,-1,0,0,
3.678,-1,0,0,
3.679,-1,0,0,
3.68,-1,0,0,
3.681,-1,0,0,
3.682,-1,0,0,
3.683,-1,0,0,
3.684,-1,0,0,
3.685,-1,0,0,
3.686,-1,0,0,
3.687,-1,0,0,
3.688,-1,0,0,
3.689,-1,0,0,
3.69,-1,0,0,
3.691,-1,0,0,
3.692,-1,0,0,
3.693,-1,0,0,
3.694,-1,0,0,
3.695,-1,0,0,
3.696,-1,0,0,
3.697,-1,0,0,
3.698,-1,0,0,
3.699,-1,0,0,
3.7,-1,0,0,
3.701,-1,0,0,
3.702,-1,0,0,
3.703,-1,0,0,
3.704,-1,0,0,
3.705,-1,0,0,
3.706,-1,0,0,
3.707,-1,0,0,
3.708,-1,0,0,
3.709,-1,0,0,
3.71,-1,0,0,
3.711,-1,0,0,
3.712,-1,0,0,
3.713,-1,0,0,
3.714,-1,0,0,
3.715,-1,0,0,
3.716,-1,0,0,
3.717,-1,0,0,
3.718,-1,0,0,
3.719,-1,0,0,
3.72,-1,0,0,
3.721,-1,0,0,
3.722,-1,0,0,
3.723,-1,0,0,
3.724,-1,0,0,
3.725,-1,0,0,
3.726,-1,0,0,
3.727,-1,0,0,
3.728,-1,0,0,
3.729,-1,0,0,
3.73,-1,0,0,
3.731,-1,0,0,
3.732,-1,0,0,
3.733,-1,0,0,
3.734,-1,0,0,
3.735,-1,0,0,
3.736,-1,0,0,
3.737,-1,0,0,
3.738,-1,0,0,
3.739,-1,0,0,
3.74,-1,0,0,
3.741,-1,0,0,
3.742,-1,0,0,
3.743,-1,0,0,
3.744,-1,0,0,
3.745,-1,0,0,
3.746,-1,0,0,
3.747,-1,0,0,
3.748,-1,0,0,
3.749,-1,0,0,
3.75,-1,0,0,
3.751,-1,0,0,
3.752,-1,0,0,
3.753,-1,0,0,
3.754,-1,0,0,
3.755,-1,0,0,
3.756,-1,0,0,
3.757,-1,0,0,
3.758,-1,0,0,
3.759,-1,0,0,
3.76,-1,0,0,
3.761,-1,0,0,
3.762,-1,0,0,
3.763,-1,0,0,
3.764,-1,0,0,
3.765,-1,0,0,
3.766,-1,0,0,
3.767,-1,0,0,
3.768,-1,0,0,
3.769,-1,0,0,
3.77,-1,0,0,
3.771,-1,0,0,
3.772,-1,0,0,
3.773,-1,0,0,
3.774,-1,0,0,
3.775,-1,0,0,
3.776,-1,0,0,
3.777,-1,0,0,
3.778,-1,0,0,
3.779,-1,0,0,
3.78,-1,0,0,
3.781,-1,0,0,
3.782,-1,0,0,
3.783,-1,0,0,
3.784,-1,0,0,
3.785,-1,0,0,
3.786,-1,0,0,
3.787,-1,0,0,
3.788,-1,0,0,
3.789,-1,0,0,
3.79,-1,0,0,
3.791,-1,0,0,
3.792,-1,0,0,
3.793,-1,0,0,
3.794,-1,0,0,
3.795,-1,0,0,
3.796,-1,0,0,
3.797,-1,0,0,
3.798,-1,0,0,
3.799,-1,0,0,
3.8,-1,0,0,
3.801,-1,0,0,
3.802,-1,0,0,
3.803,-1,0,0,
3.804,-1,0,0,
3.805,-1,0,0,
3.806,-1,0,0,
3.807,-1,0,0,
3.808,-1,0,0,
3.809,-1,0,0,
3.81,-1,0,0,
3.811,-1,0,0,
3.812,-1,0,0,
3.813,-1,0,0,
3.814,-1,0,0,
3.815,-1,0,0,
3.816,-1,0,0,
3.817,-1,0,0,
3.818,-1,0,0,
3.819,-1,0,0,
3.82,-1,0,0,
3.821,-1,0,0,
3.822,-1,0,0,
3.823,-1,0,0,
3.824,-1,0,0,
3.825,-1,0,0,
3.826,-1,0,0,
3.827,-1,0,0,
3.828,-1,0,0,
3.829,-1,0,0,
3.83,-1,0,0,
3.831,-1,0,0,
3.832,-1,0,0,
3.833,-1,0,0,
3.834,-1,0,0,
3.835,-1,0,0,
3.836,-1,0,0,
3.837,-1,0,0,
3.838,-1,0,0,
3.839,-1,0,0,
3.84,-1,0,0,
3.841,-1,0,0,
3.842,-1,0,0,
3.843,-1,0,0,
3.844,-1,0,0,
3.845,-1,0,0,
3.846,-1,0,0,
3.847,-1,0,0,
3.848,-1,0,0,
3.849,-1,0,0,
3.85,-1,0,0,
3.851,-1,0,0,
3.852,-1,0,0,
3.853,-1,0,0,
3.854,-1,0,0,
3.855,-1,0,0,
3.856,-1,0,0,
3.857,-1,0,0,
3.858,-1,0,0,
3.859,-1,0,0,
3.86,-1,0,0,
3.861,-1,0,0,
3.862,-1,0,0,
3.863,-1,0,0,
3.864,-1,0,0,
3.865,-1,0,0,
3.866,-1,0,0,
3.867,-1,0,0,
3.868,-1,0,0,
3.869,-1,0,0,
3.87,-1,0,0,
3.871,-1,0,0,
3.872,-1,0,0,
3.873,-1,0,0,
3.874,-1,0,0,
3.875,-1,0,0,
3.876,-1,0,0,
3.877,-1,0,0,
3.878,-1,0,0,
3.879,-1,0,0,
3.88,-1,0,0,
3.881,-1,0,0,
3.882,-1,0,0,
3.883,-1,0,0,
3.884,-1,0,0,
3.885,-1,0,0,
3.886,-1,0,0,
3.887,-1,0,0,
3.888,-1,0,0,
3.889,-1,0,0,
3.89,-1,0,0,
3.891,-1,0,0,
3.892,-1,0,0,
3.893,-1,0,0,
3.894,-1,0,0,
3.895,-1,0,0,
3.896,-1,0,0,
3.897,-1,0,0,
3.898,-1,0,0,
3.899,-1,0,0,
3.9,-1,0,0,
3.901,-1,0,0,
3.902,-1,0,0,
3.903,-1,0,0,
3.904,-1,0,0,
3.905,-1,0,0,
3.906,-1,0,0,
3.907,-1,0,0,
3.908,-1,0,0,
3.909,-1,0,0,
3.91,-1,0,0,
3.911,-1,0,0,
3.912,-1,0,0,
3.913,-1,0,0,
3.914,-1,0,0,
3.915,-1,0,0,
3.916,-1,0,0,
3.917,-1,0,0,
3.918,-1,0,0,
3.919,-1,0,0,
3.92,-1,0,0,
3.921,-1,0,0,
3.922,-1,0,0,
3.923,-1,0,0,
3.924,-1,0,0,
3.925,-1,0,0,
3.926,-1,0,0,
3.927,-1,0,0,
3.928,-1,0,0,
3.929,-1,0,0,
3.93,-1,0,0,
3.931,-1,0,0,
3.932,-1,0,0,
3.933,-1,0,0,
3.934,-1,0,0,
3.935,-1,0,0,
3.936,-1,0,0,
3.937,-1,0,0,
3.938,-1,0,0,
3.939,-1,0,0,
3.94,-1,0,0,
3.941,-1,0,0,
3.942,-1,0,0,
3.943,-1,0,0,
3.944,-1,0,0,
3.945,-1,0,0,
3.946,-1,0,0,
3.947,-1,0,0,
3.948,-1,0,0,
3.949,-1,0,0,
3.95,-1,0,0,
3.951,-1,0,0,
3.952,-1,0,0,
3.953,-1,0,0,
3.954,-1,0,0,
3.955,-1,0,0,
3.956,-1,0,0,
3.957,-1,0,0,
3.958,-1,0,0,
3.959,-1,0,0,
3.96,-1,0,0,
3.961,-1,0,0,
3.962,-1,0,0,
3.963,-1,0,0,
3.964,-1,0,0,
3.965,-1,0,0,
3.966,-1,0,0,
3.967,-1,0,0,
3.968,-1,0,0,
3.969,-1,0,0,
3.97,-1,0,0,
3.971,-1,0,0,
3.972,-1,0,0,
3.973,-1,0,0,
3.974,-1,0,0,
3.975,-1,0,0,
3.976,-1,0,0,
3.977,-1,0,0,
3.978,-1,0,0,
3.979,-1,0,0,
3.98,-1,0,0,
3.981,-1,0,0,
3.982,-1,0,0,
3.983,-1,0,0,
3.984,-1,0,0,
3.985,-1,0,0,
3.986,-1,0,0,
3.987,-1,0,0,
3.988,-1,0,0,
3.989,-1,0,0,
3.99,-1,0,0,
3.991,-1,0,0,
3.992,-1,0,0,
3.993,-1,0,0,
3.994,-1,0,0,
3.995,-1,0,0,
3.996,-1,0,0,
3.997,-1,0,0,
3.998,-1,0,0,
3.999,-1,0,0,
4,-1,1,0,
4.001,-1,1,0,
4.002,-1,1,0,
4.003,-1,1,0,
4.004,-1,1,0,
4.005,-1,1,0,
4.006,-1,1,0,
4.007,-1,1,0,
4.008,-1,1,0,
4.009,-1,1,0,
4.01,-1,1,0,
4.011,-1,1,0,
4.012,-1,1,0,
4.013,-1,1,0,
4.014,-1,1,0,
4.015,-1,1,0,
4.016,-1,1,0,
4.017,-1,1,0,
4.018,-1,1,0,
4.019,-1,1,0,
4.02,-1,1,0,
4.021,-1,1,0,
4.022,-1,1,0,
4.023,-1,1,0,
4.024,-1,1,0,
4.025,-1,1,0,
4.026,-1,1,0,
4.027,-1,1,0,
4.028,-1,1,0,
4.029,-1,1,0,
4.03,-1,1,0,
4.031,-1,1,0,
4.032,-1,1,0,
4.033,-1,1,0,
4.034,-1,1,0,
4.035,-1,1,0,
4.036,-1,1,0,
4.037,-1,1,0,
4.038,-1,1,0,
4.039,-1,1,0,
4.04,-1,1,0,
4.041,-1,1,0,
4.042,-1,1,0,
4.043,-1,1,0,
4.044,-1,1,0,
4.045,-1,1,0,
4.046,-1,1,0,
4.047,-1,1,0,
4.048,-1,1,0,
4.049,-1,1,0,
4.05,-1,1,0,
4.051,-1,1,0,
4.052,-1,1,0,
4.053,-1,1,0,
4.054,-1,1,0,
4.055,-1,1,0,
4.056,-1,1,0,
4.057,-1,1,0,
4.058,-1,1,0,
4.059,-1,1,0,
4.06,-1,1,0,
4.061,-1,1,0,
4.062,-1,1,0,
4.063,-1,1,0,
4.064,-1,1,0,
4.065,-1,1,0,
4.066,-1,1,0,
4.067,-1,1,0,
4.068,-1,1,0,
4.069,-1,1,0,
4.07,-1,1,0,
4.071,-1,1,0,
4.072,-1,1,0,
4.073,-1,1,0,
4.074,-1,1,0,
4.075,-1,1,0,
4.076,-1,1,0,
4.077,-1,1,0,
4.078,-1,1,0,
4.079,-1,1,0,
4.08,-1,1,0,
4.081,-1,1,0,
4.082,-1,1,0,
4.083,-1,1,0,
4.084,-1,1,0,
4.085,-1,1,0,
4.086,-1,1,0,
4.087,-1,1,0,
4.088,-1,1,0,
4.089,-1,1,0,
4.09,-1,1,0,
4.091,-1,1,0,
4.092,-1,1,0,
4.093,-1,1,0,
4.094,-1,1,0,
4.095,-1,1,0,
4.096,-1,1,0,
4.097,-1,1,0,
4.098,-1,1,0,
4.099,-1,1,0,
4.1,-1,1,3,
4.101,-1,1,3,
4.102,-1,1,3,
4.103,-1,1,3,
4.104,-1,1,3,
4.105,-1,1,3,
4.106,-1,1,3,
4.107,-1,1,3,
4.108,-1,1,3,
4.109,-1,1,3,
4.11,-1,1,3,
4.111,-1,1,3,
4.112,-1,1,3,
4.113,-1,1,3,
4.114,-1,1,3,
4.115,-1,1,3,
4.116,-1,1,3,
4.117,-1,1,3,
4.118,-1,1,3,
4.119,-1,1,3,
4.12,-1,1,3,
4.121,-1,1,3,
4.122,-1,1,3,
4.123,-1,1,3,
4.124,-1,1,3,
4.125,-1,1,3,
4.126,-1,1,3,
4.127,-1,1,3,
4.128,-1,1,3,
4.129,-1,1,3,
4.13,-1,1,3,
4.131,-1,1,3,
4.132,-1,1,3,
4.133,-1,1,3,
4.134,-1,1,3,
4.135,-1,1,3,
4.136,-1,1,3,
4.137,-1,1,3,
4.138,-1,1,3,
4.139,-1,1,3,
4.14,-1,1,3,
4.141,-1,1,3,
4.142,-1,1,3,
4.143,-1,1,3,
4.144,-1,1,3,
4.145,-1,1,3,
4.146,-1,1,3,
4.147,-1,1,3,
4.148,-1,1,3,
4.149,-1,1,3,
4.15,-1,1,3,
4.151,-1,1,3,
4.152,-1,1,3,
4.153,-1,1,3,
4.154,-1,1,3,
4.155,-1,1,3,
4.156,-1,1,3,
4.157,-1,1,3,
4.158,-1,1,3,
4.159,-1,1,3,
4.16,-1,1,3,
4.161,-1,1,3,
4.162,-1,1,3,
4.163,-1,1,3,
4.164,-1,1,3,
4.165,-1,1,3,
4.166,-1,1,3,
4.167,-1,1,3,
4.168,-1,1,3,
4.169,-1,1,3,
4.17,-1,1,3,
4.171,-1,1,3,
4.172,-1,1,3,
4.173,-1,1,3,
4.174,-1,1,3,
4.175,-1,1,3,
4.176,-1,1,3,
4.177,-1,1,3,
4.178,-1,1,3,
4.179,-1,1,3,
4.18,-1,1,3,
4.181,-1,1,3,
4.182,-1,1,3,
4.183,-1,1,3,
4.184,-1,1,3,
4.185,-1,1,3,
4.186,-1,1,3,
4.187,-1,1,3,
4.188,-1,1,3,
4.189,-1,1,3,
4.19,-1,1,3,
4.191,-1,1,3,
4.192,-1,1,3,
4.193,-1,1,3,
4.194,-1,1,3,
4.195,-1,1,3,
4.196,-1,1,3,
4.197,-1,1,3,
4.198,-1,1,3,
4.199,-1,1,3,
4.2,-1,1,3,
4.201,-1,1,3,
4.202,-1,1,3,
4.203,-1,1,3,
4.204,-1,1,3,
4.205,-1,1,3,
4.206,-1,1,3,
4.207,-1,1,3,
4.208,-1,1,3,
4.209,-1,1,3,
4.21,-1,1,3,
4.211,-1,1,3,
4.212,-1,1,3,
4.213,-1,1,3,
4.214,-1,1,3,
4.215,-1,1,3,
4.216,-1,1,3,
4.217,-1,1,3,
4.218,-1,1,3,
4.219,-1,1,3,
4.22,-1,1,3,
4.221,-1,1,3,
4.222,-1,1,3,
4.223,-1,1,3,
4.224,-1,1,3,
4.225,-1,1,3,
4.226,-1,1,3,
4.227,-1,1,3,
4.228,-1,1,3,
4.229,-1,1,3,
4.23,-1,1,3,
4.231,-1,1,3,
4.232,-1,1,3,
4.233,-1,1,3,
4.234,-1,1,3,
4.235,-1,1,3,
4.236,-1,1,3,
4.237,-1,1,3,
4.238,-1,1,3,
4.239,-1,1,3,
4.24,-1,1,3,
4.241,-1,1,3,
4.242,-1,1,3,
4.243,-1,1,3,
4.244,-1,1,3,
4.245,-1,1,3,
4.246,-1,1,3,
4.247,-1,1,3,
4.248,-1,1,3,
4.249,-1,1,3,
4.25,-1,1,3,
4.251,-1,1,3,
4.252,-1,1,3,
4.253,-1,1,3,
4.254,-1,1,3,
4.255,-1,1,3,
4.256,-1,1,3,
4.257,-1,1,3,
4.258,-1,1,3,
4.259,-1,1,3,
4.26,-1,1,3,
4.261,-1,1,3,
4.262,-1,1,3,
4.263,-1,1,3,
4.264,-1,1,3,
4.265,-1,1,3,
4.266,-1,1,3,
4.267,-1,1,3,
4.268,-1,1,3,
4.269,-1,1,3,
4.27,-1,1,3,
4.271,-1,1,3,
4.272,-1,1,3,
4.273,-1,1,3,
4.274,-1,1,3,
4.275,-1,1,3,
4.276,-1,1,3,
4.277,-1,1,3,
4.278,-1,1,3,
4.279,-1,1,3,
4.28,-1,1,3,
4.281,-1,1,3,
4.282,-1,1,3,
4.283,-1,1,3,
4.284,-1,1,3,
4.285,-1,1,3,
4.286,-1,1,3,
4.287,-1,1,3,
4.288,-1,1,3,
4.289,-1,1,3,
4.29,-1,1,3,
4.291,-1,1,3,
4.292,-1,1,3,
4.293,-1,1,3,
4.294,-1,1,3,
4.295,-1,1,3,
4.296,-1,1,3,
4.297,-1,1,3,
4.298,-1,1,3,
4.299,-1,1,3,
4.3,-1,1,3,
4.301,-1,1,3,
4.302,-1,1,3,
4.303,-1,1,3,
4.304,-1,1,3,
4.305,-1,1,3,
4.306,-1,1,3,
4.307,-1,1,3,
4.308,-1,1,3,
4.309,-1,1,3,
4.31,-1,1,3,
4.311,-1,1,3,
4.312,-1,1,3,
4.313,-1,1,3,
4.314,-1,1,3,
4.315,-1,1,3,
4.316,-1,1,3,
4.317,-1,1,3,
4.318,-1,1,3,
4.319,-1,1,3,
4.32,-1,1,3,
4.321,-1,1,3,
4.322,-1,1,3,
4.323,-1,1,3,
4.324,-1,1,3,
4.325,-1,1,3,
4.326,-1,1,3,
4.327,-1,1,3,
4.328,-1,1,3,
4.329,-1,1,3,
4.33,-1,1,3,
4.331,-1,1,3,
4.332,-1,1,3,
4.333,-1,1,3,
4.334,-1,1,3,
4.335,-1,1,3,
4.336,-1,1,3,
4.337,-1,1,3,
4.338,-1,1,3,
4.339,-1,1,3,
4.34,-1,1,3,
4.341,-1,1,3,
4.342,-1,1,3,
4.343,-1,1,3,
4.344,-1,1,3,
4.345,-1,1,3,
4.346,-1,1,3,
4.347,-1,1,3,
4.348,-1,1,3,
4.349,-1,1,3,
4.35,-1,1,3,
4.351,-1,1,3,
4.352,-1,1,3,
4.353,-1,1,3,
4.354,-1,1,3,
4.355,-1,1,3,
4.356,-1,1,3,
4.357,-1,1,3,
4.358,-1,1,3,
4.359,-1,1,3,
4.36,-1,1,3,
4.361,-1,1,3,
4.362,-1,1,3,
4.363,-1,1,3,
4.364,-1,1,3,
4.365,-1,1,3,
4.366,-1,1,3,
4.367,-1,1,3,
4.368,-1,1,3,
4.369,-1,1,3,
4.37,-1,1,3,
4.371,-1,1,3,
4.372,-1,1,3,
4.373,-1,1,3,
4.374,-1,1,3,
4.375,-1,1,3,
4.376,-1,1,3,
4.377,-1,1,3,
4.378,-1,1,3,
4.379,-1,1,3,
4.38,-1,1,3,
4.381,-1,1,3,
4.382,-1,1,3,
4.383,-1,1,3,
4.384,-1,1,3,
4.385,-1,1,3,
4.386,-1,1,3,
4.387,-1,1,3,
4.388,-1,1,3,
4.389,-1,1,3,
4.39,-1,1,3,
4.391,-1,1,3,
4.392,-1,1,3,
4.393,-1,1,3,
4.394,-1,1,3,
4.395,-1,1,3,
4.396,-1,1,3,
4.397,-1,1,3,
4.398,-1,1,3,
4.399,-1,1,3,
4.4,-1,1,3,
4.401,-1,1,3,
4.402,-1,1,3,
4.403,-1,1,3,
4.404,-1,1,3,
4.405,-1,1,3,
4.406,-1,1,3,
4.407,-1,1,3,
4.408,-1,1,3,
4.409,-1,1,3,
4.41,-1,1,3,
4.411,-1,1,3,
4.412,-1,1,3,
4.413,-1,1,3,
4.414,-1,1,3,
4.415,-1,1,3,
4.416,-1,1,3,
4.417,-1,1,3,
4.418,-1,1,3,
4.419,-1,1,3,
4.42,-1,1,3,
4.421,-1,1,3,
4.422,-1,1,3,
4.423,-1,1,3,
4.424,-1,1,3,
4.425,-1,1,3,
4.426,-1,1,3,
4.427,-1,1,3,
4.428,-1,1,3,
4.429,-1,1,3,
4.43,-1,1,3,
4.431,-1,1,3,
4.432,-1,1,3,
4.433,-1,1,3,
4.434,-1,1,3,
4.435,-1,1,3,
4.436,-1,1,3,
4.437,-1,1,3,
4.438,-1,1,3,
4.439,-1,1,3,
4.44,-1,1,3,
4.441,-1,1,3,
4.442,-1,1,3,
4.443,-1,1,3,
4.444,-1,1,3,
4.445,-1,1,3,
4.446,-1,1,3,
4.447,-1,1,3,
4.448,-1,1,3,
4.449,-1,1,3,
4.45,-1,1,3,
4.451,-1,1,3,
4.452,-1,1,3,
4.453,-1,1,3,
4.454,-1,1,3,
4.455,-1,1,3,
4.456,-1,1,3,
4.457,-1,1,3,
4.458,-1,1,3,
4.459,-1,1,3,
4.46,-1,1,3,
4.461,-1,1,3,
4.462,-1,1,3,
4.463,-1,1,3,
4.464,-1,1,3,
4.465,-1,1,3,
4.466,-1,1,3,
4.467,-1,1,3,
4.468,-1,1,3,
4.469,-1,1,3,
4.47,-1,1,3,
4.471,-1,1,3,
4.472,-1,1,3,
4.473,-1,1,3,
4.474,-1,1,3,
4.475,-1,1,3,
4.476,-1,1,3,
4.477,-1,1,3,
4.478,-1,1,3,
4.479,-1,1,3,
4.48,-1,1,3,
4.481,-1,1,3,
4.482,-1,1,3,
4.483,-1,1,3,
4.484,-1,1,3,
4.485,-1,1,3,
4.486,-1,1,3,
4.487,-1,1,3,
4.488,-1,1,3,
4.489,-1,1,3,
4.49,-1,1,3,
4.491,-1,1,3,
4.492,-1,1,3,
4.493,-1,1,3,
4.494,-1,1,3,
4.495,-1,1,3,
4.496,-1,1,3,
4.497,-1,1,3,
4.498,-1,1,3,
4.499,-1,1,3,
4.5,-1,0,3,
4.501,-1,0,3,
4.502,-1,0,3,
4.503,-1,0,3,
4.504,-1,0,3,
4.505,-1,0,3,
4.506,-1,0,3,
4.507,-1,0,3,
4.508,-1,0,3,
4.509,-1,0,3,
4.51,-1,0,3,
4.511,-1,0,3,
4.512,-1,0,3,
4.513,-1,0,3,
4.514,-1,0,3,
4.515,-1,0,3,
4.516,-1,0,3,
4.517,-1,0,3,
4.518,-1,0,3,
4.519,-1,0,3,
4.52,-1,0,3,
4.521,-1,0,3,
4.522,-1,0,3,
4.523,-1,0,3,
4.524,-1,0,3,
4.525,-1,0,3,
4.526,-1,0,3,
4.527,-1,0,3,
4.528,-1,0,3,
4.529,-1,0,3,
4.53,-1,0,3,
4.531,-1,0,3,
4.532,-1,0,3,
4.533,-1,0,3,
4.534,-1,0,3,
4.535,-1,0,3,
4.536,-1,0,3,
4.537,-1,0,3,
4.538,-1,0,3,
4.539,-1,0,3,
4.54,-1,0,3,
4.541,-1,0,3,
4.542,-1,0,3,
4.543,-1,0,3,
4.544,-1,0,3,
4.545,-1,0,3,
4.546,-1,0,3,
4.547,-1,0,3,
4.548,-1,0,3,
4.549,-1,0,3,
4.55,-1,0,3,
4.551,-1,0,3,
4.552,-1,0,3,
4.553,-1,0,3,
4.554,-1,0,3,
4.555,-1,0,3,
4.556,-1,0,3,
4.557,-1,0,3,
4.558,-1,0,3,
4.559,-1,0,3,
4.56,-1,0,3,
4.561,-1,0,3,
4.562,-1,0,3,
4.563,-1,0,3,
4.564,-1,0,3,
4.565,-1,0,3,
4.566,-1,0,3,
4.567,-1,0,3,
4.568,-1,0,3,
4.569,-1,0,3,
4.57,-1,0,3,
4.571,-1,0,3,
4.572,-1,0,3,
4.573,-1,0,3,
4.574,-1,0,3,
4.575,-1,0,3,
4.576,-1,0,3,
4.577,-1,0,3,
4.578,-1,0,3,
4.579,-1,0,3,
4.58,-1,0,3,
4.581,-1,0,3,
4.582,-1,0,3,
4.583,-1,0,3,
4.584,-1,0,3,
4.585,-1,0,3,
4.586,-1,0,3,
4.587,-1,0,3,
4.588,-1,0,3,
4.589,-1,0,3,
4.59,-1,0,3,
4.591,-1,0,3,
4.592,-1,0,3,
4.593,-1,0,3,
4.594,-1,0,3,
4.595,-1,0,3,
4.596,-1,0,3,
4.597,-1,0,3,
4.598,-1,0,3,
4.599,-1,0,3,
4.6,-1,0,0,
4.601,-1,0,0,
4.602,-1,0,0,
4.603,-1,0,0,
4.604,-1,0,0,
4.605,-1,0,0,
4.606,-1,0,0,
4.607,-1,0,0,
4.608,-1,0,0,
4.609,-1,0,0,
4.61,-1,0,0,
4.611,-1,0,0,
4.612,-1,0,0,
4.613,-1,0,0,
4.614,-1,0,0,
4.615,-1,0,0,
4.616,-1,0,0,
4.617,-1,0,0,
4.618,-1,0,0,
4.619,-1,0,0,
4.62,-1,0,0,
4.621,-1,0,0,
4.622,-1,0,0,
4.623,-1,0,0,
4.624,-1,0,0,
4.625,-1,0,0,
4.626,-1,0,0,
4.627,-1,0,0,
4.628,-1,0,0,
4.629,-1,0,0,
4.63,-1,0,0,
4.631,-1,0,0,
4.632,-1,0,0,
4.633,-1,0,0,
4.634,-1,0,0,
4.635,-1,0,0,
4.636,-1,0,0,
4.637,-1,0,0,
4.638,-1,0,0,
4.639,-1,0,0,
4.64,-1,0,0,
4.641,-1,0,0,
4.642,-1,0,0,
4.643,-1,0,0,
4.644,-1,0,0,
4.645,-1,0,0,
4.646,-1,0,0,
4.647,-1,0,0,
4.648,-1,0,0,
4.649,-1,0,0,
4.65,-1,0,0,
4.651,-1,0,0,
4.652,-1,0,0,
4.653,-1,0,0,
4.654,-1,0,0,
4.655,-1,0,0,
4.656,-1,0,0,
4.657,-1,0,0,
4.658,-1,0,0,
