"Time","onOffController.reference","temperatureSensor.port.T"
9.179000000000000E+00,5.000000000000000E+01,3.235149443583700E+02
9.180000000000000E+00,5.000000000000000E+01,3.235208433865900E+02
9.180999999999999E+00,5.000000000000000E+01,3.235267416402400E+02
9.182000000000000E+00,5.000000000000000E+01,3.235326391194400E+02
9.183000000000000E+00,5.000000000000000E+01,3.235385358242900E+02
9.183999999999999E+00,5.000000000000000E+01,3.235444317549000E+02
9.185000000000000E+00,5.000000000000000E+01,3.235503269113900E+02
9.186000000000000E+00,5.000000000000000E+01,3.235562212938500E+02
9.186999999999999E+00,5.000000000000000E+01,3.235621149024100E+02
9.188000000000001E+00,5.000000000000000E+01,3.235680077371600E+02
9.189000000000000E+00,5.000000000000000E+01,3.235738997982200E+02
9.190000000000000E+00,5.000000000000000E+01,3.235797910857000E+02
9.191000000000001E+00,5.000000000000000E+01,3.235856815997000E+02
9.192000000000000E+00,5.000000000000000E+01,3.235915713403500E+02
9.193000000000000E+00,5.000000000000000E+01,3.235974603077300E+02
9.194000000000001E+00,5.000000000000000E+01,3.236033485019700E+02
9.195000000000000E+00,5.000000000000000E+01,3.236092359231700E+02
9.196000000000000E+00,5.000000000000000E+01,3.236151225714500E+02
9.196999999999999E+00,5.000000000000000E+01,3.236210084469000E+02
9.198000000000000E+00,5.000000000000000E+01,3.236268935496500E+02
9.199000000000000E+00,5.000000000000000E+01,3.236327778798000E+02
9.199999999999999E+00,5.000000000000000E+01,3.236386614374500E+02
9.201000000000001E+00,5.000000000000000E+01,3.236445442227200E+02
9.202000000000000E+00,5.000000000000000E+01,3.236504262357200E+02
9.202999999999999E+00,5.000000000000000E+01,3.236563074765500E+02
9.204000000000001E+00,5.000000000000000E+01,3.236621879453300E+02
9.205000000000000E+00,5.000000000000000E+01,3.236680676421600E+02
9.206000000000000E+00,5.000000000000000E+01,3.236739465671500E+02
9.207000000000001E+00,5.000000000000000E+01,3.236798247204200E+02
9.208000000000000E+00,5.000000000000000E+01,3.236857021020600E+02
9.209000000000000E+00,5.000000000000000E+01,3.236915787121900E+02
9.210000000000001E+00,5.000000000000000E+01,3.236974545509200E+02
9.211000000000000E+00,5.000000000000000E+01,3.237033296183600E+02
9.212000000000000E+00,5.000000000000000E+01,3.237092039146100E+02
9.212999999999999E+00,5.000000000000000E+01,3.237150774397800E+02
9.214000000000000E+00,5.000000000000000E+01,3.237209501939900E+02
9.215000000000000E+00,5.000000000000000E+01,3.237268221773400E+02
9.215999999999999E+00,5.000000000000000E+01,3.237326933899400E+02
9.217000000000001E+00,5.000000000000000E+01,3.237385638319000E+02
9.218000000000000E+00,5.000000000000000E+01,3.237444335033200E+02
9.218999999999999E+00,5.000000000000000E+01,3.237503024043300E+02
9.220000000000001E+00,5.000000000000000E+01,3.237561705350100E+02
9.221000000000000E+00,5.000000000000000E+01,3.237620378954900E+02
9.222000000000000E+00,5.000000000000000E+01,3.237679044858800E+02
9.223000000000001E+00,5.000000000000000E+01,3.237737703062700E+02
9.224000000000000E+00,5.000000000000000E+01,3.237796353567800E+02
9.225000000000000E+00,5.000000000000000E+01,3.237854996375300E+02
9.226000000000001E+00,5.000000000000000E+01,3.237913631486000E+02
9.227000000000000E+00,5.000000000000000E+01,3.237972258901300E+02
9.228000000000000E+00,5.000000000000000E+01,3.238030878622000E+02
9.228999999999999E+00,5.000000000000000E+01,3.238089490649400E+02
9.230000000000000E+00,5.000000000000000E+01,3.238148094984500E+02
9.231000000000000E+00,5.000000000000000E+01,3.238206691628400E+02
9.231999999999999E+00,5.000000000000000E+01,3.238265280582200E+02
9.233000000000001E+00,5.000000000000000E+01,3.238323861846900E+02
9.234000000000000E+00,5.000000000000000E+01,3.238382435423600E+02
9.234999999999999E+00,5.000000000000000E+01,3.238441001313500E+02
9.236000000000001E+00,5.000000000000000E+01,3.238499559517600E+02
9.237000000000000E+00,5.000000000000000E+01,3.238558110037000E+02
9.238000000000000E+00,5.000000000000000E+01,3.238616652872800E+02
9.239000000000001E+00,5.000000000000000E+01,3.238675188026000E+02
9.240000000000000E+00,5.000000000000000E+01,3.238733715497800E+02
9.241000000000000E+00,5.000000000000000E+01,3.238792235289200E+02
9.242000000000001E+00,5.000000000000000E+01,3.238850747401300E+02
9.243000000000000E+00,5.000000000000000E+01,3.238909251835200E+02
9.244000000000000E+00,5.000000000000000E+01,3.238967748592000E+02
9.244999999999999E+00,5.000000000000000E+01,3.239026237672800E+02
9.246000000000000E+00,5.000000000000000E+01,3.239084719078500E+02
9.247000000000000E+00,5.000000000000000E+01,3.239143192810500E+02
9.247999999999999E+00,5.000000000000000E+01,3.239201658869600E+02
9.249000000000001E+00,5.000000000000000E+01,3.239260117257000E+02
9.250000000000000E+00,5.000000000000000E+01,3.239318567973700E+02
9.250999999999999E+00,5.000000000000000E+01,3.239377011020900E+02
9.252000000000001E+00,5.000000000000000E+01,3.239435446399600E+02
9.253000000000000E+00,5.000000000000000E+01,3.239493874111000E+02
9.254000000000000E+00,5.000000000000000E+01,3.239552294156000E+02
9.255000000000001E+00,5.000000000000000E+01,3.239610706535800E+02
9.256000000000000E+00,5.000000000000000E+01,3.239669111251500E+02
9.257000000000000E+00,5.000000000000000E+01,3.239727508304000E+02
9.257999999999999E+00,5.000000000000000E+01,3.239785897694600E+02
9.259000000000000E+00,5.000000000000000E+01,3.239844279424300E+02
9.260000000000000E+00,5.000000000000000E+01,3.239902653494200E+02
9.260999999999999E+00,5.000000000000000E+01,3.239961019905300E+02
9.262000000000000E+00,5.000000000000000E+01,3.240019378658700E+02
9.263000000000000E+00,5.000000000000000E+01,3.240077729755500E+02
9.263999999999999E+00,5.000000000000000E+01,3.240136073196800E+02
9.265000000000001E+00,5.000000000000000E+01,3.240194408983700E+02
9.266000000000000E+00,5.000000000000000E+01,3.240252737117300E+02
9.266999999999999E+00,5.000000000000000E+01,3.240311057598500E+02
9.268000000000001E+00,5.000000000000000E+01,3.240369370428600E+02
9.269000000000000E+00,5.000000000000000E+01,3.240427675608500E+02
9.270000000000000E+00,5.000000000000000E+01,3.240485973139400E+02
9.271000000000001E+00,5.000000000000000E+01,3.240544263022300E+02
9.272000000000000E+00,5.000000000000000E+01,3.240602545258300E+02
9.273000000000000E+00,5.000000000000000E+01,3.240660819848500E+02
9.273999999999999E+00,5.000000000000000E+01,3.240719086794000E+02
9.275000000000000E+00,5.000000000000000E+01,3.240777346095800E+02
9.276000000000000E+00,5.000000000000000E+01,3.240835597755100E+02
9.276999999999999E+00,5.000000000000000E+01,3.240893841772800E+02
9.278000000000000E+00,5.000000000000000E+01,3.240952078150100E+02
9.279000000000000E+00,5.000000000000000E+01,3.241010306888000E+02
9.279999999999999E+00,5.000000000000000E+01,3.241068527987700E+02
9.281000000000001E+00,5.000000000000000E+01,3.241126741450200E+02
9.282000000000000E+00,5.000000000000000E+01,3.241184947276600E+02
9.282999999999999E+00,5.000000000000000E+01,3.241243145467900E+02
9.284000000000001E+00,5.000000000000000E+01,3.241301336025200E+02
9.285000000000000E+00,5.000000000000000E+01,3.241359518949600E+02
9.286000000000000E+00,5.000000000000000E+01,3.241417694242200E+02
9.287000000000001E+00,5.000000000000000E+01,3.241475861904100E+02
9.288000000000000E+00,5.000000000000000E+01,3.241481866052000E+02
9.289000000000000E+00,5.000000000000000E+01,3.241450869588500E+02
9.289999999999999E+00,5.000000000000000E+01,3.241419876109700E+02
9.291000000000000E+00,5.000000000000000E+01,3.241388885691800E+02
9.292000000000000E+00,5.000000000000000E+01,3.241357898360000E+02
9.292999999999999E+00,5.000000000000000E+01,3.241326914122600E+02
9.294000000000000E+00,5.000000000000000E+01,3.241295932982000E+02
9.295000000000000E+00,5.000000000000000E+01,3.241264954938900E+02
9.295999999999999E+00,5.000000000000000E+01,3.241233979993200E+02
9.297000000000001E+00,5.000000000000000E+01,3.241203008144900E+02
9.298000000000000E+00,5.000000000000000E+01,3.241172039393600E+02
9.298999999999999E+00,5.000000000000000E+01,3.241141073739000E+02
9.300000000000001E+00,5.000000000000000E+01,3.241110111180800E+02
9.301000000000000E+00,5.000000000000000E+01,3.241079151718700E+02
9.302000000000000E+00,5.000000000000000E+01,3.241048195352400E+02
9.303000000000001E+00,5.000000000000000E+01,3.241017242081500E+02
9.304000000000000E+00,5.000000000000000E+01,3.240986291905900E+02
9.305000000000000E+00,5.000000000000000E+01,3.240955344825100E+02
9.305999999999999E+00,5.000000000000000E+01,3.240924400838900E+02
9.307000000000000E+00,5.000000000000000E+01,3.240893459946900E+02
9.308000000000000E+00,5.000000000000000E+01,3.240862522148800E+02
9.308999999999999E+00,5.000000000000000E+01,3.240831587444400E+02
9.310000000000000E+00,5.000000000000000E+01,3.240800655833200E+02
9.311000000000000E+00,5.000000000000000E+01,3.240769727315100E+02
9.311999999999999E+00,5.000000000000000E+01,3.240738801889700E+02
9.313000000000001E+00,5.000000000000000E+01,3.240707879556700E+02
9.314000000000000E+00,5.000000000000000E+01,3.240676960315700E+02
9.315000000000000E+00,5.000000000000000E+01,3.240646044166500E+02
9.316000000000001E+00,5.000000000000000E+01,3.240615131108800E+02
9.317000000000000E+00,5.000000000000000E+01,3.240584221142300E+02
9.318000000000000E+00,5.000000000000000E+01,3.240553314266500E+02
9.319000000000001E+00,5.000000000000000E+01,3.240522410481300E+02
9.320000000000000E+00,5.000000000000000E+01,3.240491509786400E+02
9.321000000000000E+00,5.000000000000000E+01,3.240460612181300E+02
9.321999999999999E+00,5.000000000000000E+01,3.240429717665900E+02
9.323000000000000E+00,5.000000000000000E+01,3.240398826239700E+02
9.324000000000000E+00,5.000000000000000E+01,3.240367937902600E+02
9.324999999999999E+00,5.000000000000000E+01,3.240337052654100E+02
9.326000000000001E+00,5.000000000000000E+01,3.240306170494000E+02
9.327000000000000E+00,5.000000000000000E+01,3.240275291421900E+02
9.327999999999999E+00,5.000000000000000E+01,3.240244415437600E+02
9.329000000000001E+00,5.000000000000000E+01,3.240213542540700E+02
9.330000000000000E+00,5.000000000000000E+01,3.240182672731000E+02
9.331000000000000E+00,5.000000000000000E+01,3.240151806008100E+02
9.332000000000001E+00,5.000000000000000E+01,3.240120942371800E+02
9.333000000000000E+00,5.000000000000000E+01,3.240090081821600E+02
9.334000000000000E+00,5.000000000000000E+01,3.240059224357300E+02
9.335000000000001E+00,5.000000000000000E+01,3.240028369978700E+02
9.336000000000000E+00,5.000000000000000E+01,3.239997518685300E+02
9.337000000000000E+00,5.000000000000000E+01,3.239966670476800E+02
9.337999999999999E+00,5.000000000000000E+01,3.239935825353100E+02
9.339000000000000E+00,5.000000000000000E+01,3.239904983313700E+02
9.340000000000000E+00,5.000000000000000E+01,3.239874144358400E+02
9.340999999999999E+00,5.000000000000000E+01,3.239843308486800E+02
9.342000000000001E+00,5.000000000000000E+01,3.239812475698600E+02
9.343000000000000E+00,5.000000000000000E+01,3.239781645993600E+02
9.343999999999999E+00,5.000000000000000E+01,3.239750819371300E+02
9.345000000000001E+00,5.000000000000000E+01,3.239719995831600E+02
9.346000000000000E+00,5.000000000000000E+01,3.239689175374100E+02
9.347000000000000E+00,5.000000000000000E+01,3.239658357998500E+02
9.348000000000001E+00,5.000000000000000E+01,3.239627543704400E+02
9.349000000000000E+00,5.000000000000000E+01,3.239596732491700E+02
9.350000000000000E+00,5.000000000000000E+01,3.239565924359900E+02
9.351000000000001E+00,5.000000000000000E+01,3.239535119308700E+02
9.352000000000000E+00,5.000000000000000E+01,3.239504317337900E+02
9.353000000000000E+00,5.000000000000000E+01,3.239473518447200E+02
9.353999999999999E+00,5.000000000000000E+01,3.239442722636200E+02
9.355000000000000E+00,5.000000000000000E+01,3.239411929904600E+02
9.356000000000000E+00,5.000000000000000E+01,3.239381140252100E+02
9.356999999999999E+00,5.000000000000000E+01,3.239350353678500E+02
9.358000000000001E+00,5.000000000000000E+01,3.239319570183300E+02
9.359000000000000E+00,5.000000000000000E+01,3.239288789766400E+02
9.359999999999999E+00,5.000000000000000E+01,3.239258012427300E+02
9.361000000000001E+00,5.000000000000000E+01,3.239227238165800E+02
9.362000000000000E+00,5.000000000000000E+01,3.239196466981600E+02
9.363000000000000E+00,5.000000000000000E+01,3.239165698874400E+02
9.364000000000001E+00,5.000000000000000E+01,3.239134933843800E+02
9.365000000000000E+00,5.000000000000000E+01,3.239104171889500E+02
9.366000000000000E+00,5.000000000000000E+01,3.239073413011300E+02
9.367000000000001E+00,5.000000000000000E+01,3.239042657208900E+02
9.368000000000000E+00,5.000000000000000E+01,3.239011904481800E+02
9.369000000000000E+00,5.000000000000000E+01,3.238981154829900E+02
9.369999999999999E+00,5.000000000000000E+01,3.238950408252800E+02
9.371000000000000E+00,5.000000000000000E+01,3.238919664750200E+02
9.372000000000000E+00,5.000000000000000E+01,3.238888924321800E+02
9.372999999999999E+00,5.000000000000000E+01,3.238858186967300E+02
9.374000000000001E+00,5.000000000000000E+01,3.238827452686300E+02
9.375000000000000E+00,5.000000000000000E+01,3.238796721478700E+02
9.375999999999999E+00,5.000000000000000E+01,3.238765993344000E+02
9.377000000000001E+00,5.000000000000000E+01,3.238735268281900E+02
9.378000000000000E+00,5.000000000000000E+01,3.238704546292200E+02
9.379000000000000E+00,5.000000000000000E+01,3.238673827374600E+02
9.380000000000001E+00,5.000000000000000E+01,3.238643111528700E+02
9.381000000000000E+00,5.000000000000000E+01,3.238612398754200E+02
9.382000000000000E+00,5.000000000000000E+01,3.238581689050900E+02
9.382999999999999E+00,5.000000000000000E+01,3.238550982418300E+02
9.384000000000000E+00,5.000000000000000E+01,3.238520278856300E+02
9.385000000000000E+00,5.000000000000000E+01,3.238489578364500E+02
9.385999999999999E+00,5.000000000000000E+01,3.238458880942600E+02
9.387000000000000E+00,5.000000000000000E+01,3.238428186590200E+02
9.388000000000000E+00,5.000000000000000E+01,3.238397495307200E+02
9.388999999999999E+00,5.000000000000000E+01,3.238366807093100E+02
9.390000000000001E+00,5.000000000000000E+01,3.238336121947700E+02
9.391000000000000E+00,5.000000000000000E+01,3.238305439870700E+02
9.391999999999999E+00,5.000000000000000E+01,3.238274760861700E+02
9.393000000000001E+00,5.000000000000000E+01,3.238244084920400E+02
9.394000000000000E+00,5.000000000000000E+01,3.238213412046600E+02
9.395000000000000E+00,5.000000000000000E+01,3.238182742239900E+02
9.396000000000001E+00,5.000000000000000E+01,3.238152075500100E+02
9.397000000000000E+00,5.000000000000000E+01,3.238121411826800E+02
9.398000000000000E+00,5.000000000000000E+01,3.238090751219700E+02
9.398999999999999E+00,5.000000000000000E+01,3.238060093678500E+02
9.400000000000000E+00,5.000000000000000E+01,3.238029439202900E+02
9.401000000000000E+00,5.000000000000000E+01,3.237998787792600E+02
9.401999999999999E+00,5.000000000000000E+01,3.237968139447200E+02
9.403000000000000E+00,5.000000000000000E+01,3.237937494166600E+02
9.404000000000000E+00,5.000000000000000E+01,3.237906851950300E+02
9.404999999999999E+00,5.000000000000000E+01,3.237876212798200E+02
9.406000000000001E+00,5.000000000000000E+01,3.237845576709700E+02
9.407000000000000E+00,5.000000000000000E+01,3.237814943684700E+02
9.407999999999999E+00,5.000000000000000E+01,3.237784313722900E+02
9.409000000000001E+00,5.000000000000000E+01,3.237753686823900E+02
9.410000000000000E+00,5.000000000000000E+01,3.237723062987500E+02
9.411000000000000E+00,5.000000000000000E+01,3.237692442213300E+02
9.412000000000001E+00,5.000000000000000E+01,3.237661824501000E+02
9.413000000000000E+00,5.000000000000000E+01,3.237631209850300E+02
9.414000000000000E+00,5.000000000000000E+01,3.237600598260900E+02
9.414999999999999E+00,5.000000000000000E+01,3.237569989732600E+02
9.416000000000000E+00,5.000000000000000E+01,3.237539384264900E+02
9.417000000000000E+00,5.000000000000000E+01,3.237508781857700E+02
9.417999999999999E+00,5.000000000000000E+01,3.237478182510500E+02
9.419000000000000E+00,5.000000000000000E+01,3.237447586223100E+02
9.420000000000000E+00,5.000000000000000E+01,3.237416992995200E+02
9.420999999999999E+00,5.000000000000000E+01,3.237386402826400E+02
9.422000000000001E+00,5.000000000000000E+01,3.237355815716500E+02
9.423000000000000E+00,5.000000000000000E+01,3.237325231665200E+02
9.423999999999999E+00,5.000000000000000E+01,3.237294650672100E+02
9.425000000000001E+00,5.000000000000000E+01,3.237264072737000E+02
9.426000000000000E+00,5.000000000000000E+01,3.237233497859500E+02
9.427000000000000E+00,5.000000000000000E+01,3.237202926039400E+02
9.428000000000001E+00,5.000000000000000E+01,3.237172357276300E+02
9.429000000000000E+00,5.000000000000000E+01,3.237141791569900E+02
9.430000000000000E+00,5.000000000000000E+01,3.237111228919900E+02
9.430999999999999E+00,5.000000000000000E+01,3.237080669326000E+02
9.432000000000000E+00,5.000000000000000E+01,3.237050112787900E+02
9.433000000000000E+00,5.000000000000000E+01,3.237019559305400E+02
9.433999999999999E+00,5.000000000000000E+01,3.236989008878000E+02
9.435000000000000E+00,5.000000000000000E+01,3.236958461505500E+02
9.436000000000000E+00,5.000000000000000E+01,3.236927917187700E+02
9.436999999999999E+00,5.000000000000000E+01,3.236897375924000E+02
9.438000000000001E+00,5.000000000000000E+01,3.236866837714400E+02
9.439000000000000E+00,5.000000000000000E+01,3.236836302558400E+02
9.440000000000000E+00,5.000000000000000E+01,3.236805770455800E+02
9.441000000000001E+00,5.000000000000000E+01,3.236775241406300E+02
9.442000000000000E+00,5.000000000000000E+01,3.236744715409500E+02
9.443000000000000E+00,5.000000000000000E+01,3.236714192465100E+02
9.444000000000001E+00,5.000000000000000E+01,3.236683672572900E+02
9.445000000000000E+00,5.000000000000000E+01,3.236653155732500E+02
9.446000000000000E+00,5.000000000000000E+01,3.236622641943700E+02
9.446999999999999E+00,5.000000000000000E+01,3.236592131206100E+02
9.448000000000000E+00,5.000000000000000E+01,3.236561623519400E+02
9.449000000000000E+00,5.000000000000000E+01,3.236531118883300E+02
9.449999999999999E+00,5.000000000000000E+01,3.236500617297600E+02
9.451000000000001E+00,5.000000000000000E+01,3.236470118761800E+02
9.452000000000000E+00,5.000000000000000E+01,3.236439623275700E+02
9.452999999999999E+00,5.000000000000000E+01,3.236409130839100E+02
9.454000000000001E+00,5.000000000000000E+01,3.236378641451500E+02
9.455000000000000E+00,5.000000000000000E+01,3.236348155112700E+02
9.456000000000000E+00,5.000000000000000E+01,3.236317671822400E+02
9.457000000000001E+00,5.000000000000000E+01,3.236287191580300E+02
9.458000000000000E+00,5.000000000000000E+01,3.236256714386000E+02
9.459000000000000E+00,5.000000000000000E+01,3.236226240239300E+02
9.460000000000001E+00,5.000000000000000E+01,3.236195769139900E+02
9.461000000000000E+00,5.000000000000000E+01,3.236165301087400E+02
9.462000000000000E+00,5.000000000000000E+01,3.236134836081600E+02
9.462999999999999E+00,5.000000000000000E+01,3.236104374122200E+02
9.464000000000000E+00,5.000000000000000E+01,3.236073915208700E+02
9.465000000000000E+00,5.000000000000000E+01,3.236043459341100E+02
9.465999999999999E+00,5.000000000000000E+01,3.236013006518800E+02
9.467000000000001E+00,5.000000000000000E+01,3.235982556741700E+02
9.468000000000000E+00,5.000000000000000E+01,3.235952110009400E+02
9.468999999999999E+00,5.000000000000000E+01,3.235921666321600E+02
9.470000000000001E+00,5.000000000000000E+01,3.235891225678100E+02
9.471000000000000E+00,5.000000000000000E+01,3.235860788078400E+02
9.472000000000000E+00,5.000000000000000E+01,3.235830353522400E+02
9.473000000000001E+00,5.000000000000000E+01,3.235799922009600E+02
9.474000000000000E+00,5.000000000000000E+01,3.235769493539900E+02
9.475000000000000E+00,5.000000000000000E+01,3.235739068112900E+02
9.476000000000001E+00,5.000000000000000E+01,3.235708645728200E+02
9.477000000000000E+00,5.000000000000000E+01,3.235678226385700E+02
9.478000000000000E+00,5.000000000000000E+01,3.235647810084900E+02
9.478999999999999E+00,5.000000000000000E+01,3.235617396825600E+02
9.480000000000000E+00,5.000000000000000E+01,3.235586986607400E+02
9.481000000000000E+00,5.000000000000000E+01,3.235556579430200E+02
9.481999999999999E+00,5.000000000000000E+01,3.235526175293500E+02
9.483000000000001E+00,5.000000000000000E+01,3.235495774197100E+02
9.484000000000000E+00,5.000000000000000E+01,3.235465376140600E+02
9.484999999999999E+00,5.000000000000000E+01,3.235434981123800E+02
9.486000000000001E+00,5.000000000000000E+01,3.235404589146300E+02
9.487000000000000E+00,5.000000000000000E+01,3.235374200207900E+02
9.488000000000000E+00,5.000000000000000E+01,3.235343814308200E+02
9.489000000000001E+00,5.000000000000000E+01,3.235313431446900E+02
9.490000000000000E+00,5.000000000000000E+01,3.235283051623800E+02
9.491000000000000E+00,5.000000000000000E+01,3.235252674838600E+02
9.492000000000001E+00,5.000000000000000E+01,3.235222301090800E+02
9.493000000000000E+00,5.000000000000000E+01,3.235191930380300E+02
9.494000000000000E+00,5.000000000000000E+01,3.235161562706700E+02
9.494999999999999E+00,5.000000000000000E+01,3.235131198069700E+02
9.496000000000000E+00,5.000000000000000E+01,3.235100836469000E+02
9.497000000000000E+00,5.000000000000000E+01,3.235070477904300E+02
9.497999999999999E+00,5.000000000000000E+01,3.235040122375300E+02
9.499000000000001E+00,5.000000000000000E+01,3.235009769881800E+02
9.500000000000000E+00,5.000000000000000E+01,3.234979420423300E+02
9.500999999999999E+00,5.000000000000000E+01,3.234949073999600E+02
9.502000000000001E+00,5.000000000000000E+01,3.234918730610400E+02
9.503000000000000E+00,5.000000000000000E+01,3.234888390255400E+02
9.504000000000000E+00,5.000000000000000E+01,3.234858052934300E+02
9.505000000000001E+00,5.000000000000000E+01,3.234827718646800E+02
9.506000000000000E+00,5.000000000000000E+01,3.234797387392500E+02
9.507000000000000E+00,5.000000000000000E+01,3.234767059171200E+02
9.507999999999999E+00,5.000000000000000E+01,3.234736733982600E+02
9.509000000000000E+00,5.000000000000000E+01,3.234706411826400E+02
9.510000000000000E+00,5.000000000000000E+01,3.234676092702200E+02
9.510999999999999E+00,5.000000000000000E+01,3.234645776609800E+02
9.512000000000000E+00,5.000000000000000E+01,3.234615463548800E+02
9.513000000000000E+00,5.000000000000000E+01,3.234585153519000E+02
9.513999999999999E+00,5.000000000000000E+01,3.234554846520000E+02
9.515000000000001E+00,5.000000000000000E+01,3.234524542551600E+02
9.516000000000000E+00,5.000000000000000E+01,3.234494241613400E+02
9.516999999999999E+00,5.000000000000000E+01,3.234463943705200E+02
9.518000000000001E+00,5.000000000000000E+01,3.234433648826600E+02
9.519000000000000E+00,5.000000000000000E+01,3.234403356977400E+02
9.520000000000000E+00,5.000000000000000E+01,3.234373068157200E+02
9.521000000000001E+00,5.000000000000000E+01,3.234342782365700E+02
9.522000000000000E+00,5.000000000000000E+01,3.234312499602600E+02
9.523000000000000E+00,5.000000000000000E+01,3.234282219867700E+02
9.523999999999999E+00,5.000000000000000E+01,3.234251943160600E+02
9.525000000000000E+00,5.000000000000000E+01,3.234221669481000E+02
9.526000000000000E+00,5.000000000000000E+01,3.234191398828600E+02
9.526999999999999E+00,5.000000000000000E+01,3.234161131203200E+02
9.528000000000000E+00,5.000000000000000E+01,3.234130866604300E+02
9.529000000000000E+00,5.000000000000000E+01,3.234100605031800E+02
9.529999999999999E+00,5.000000000000000E+01,3.234070346485300E+02
9.531000000000001E+00,5.000000000000000E+01,3.234040090964400E+02
9.532000000000000E+00,5.000000000000000E+01,3.234009838469000E+02
9.532999999999999E+00,5.000000000000000E+01,3.233979588998700E+02
9.534000000000001E+00,5.000000000000000E+01,3.233949342553100E+02
9.535000000000000E+00,5.000000000000000E+01,3.233919099132100E+02
9.536000000000000E+00,5.000000000000000E+01,3.233888858735200E+02
9.537000000000001E+00,5.000000000000000E+01,3.233858621362300E+02
9.538000000000000E+00,5.000000000000000E+01,3.233828387012900E+02
9.539000000000000E+00,5.000000000000000E+01,3.233798155686800E+02
9.539999999999999E+00,5.000000000000000E+01,3.233767927383700E+02
9.541000000000000E+00,5.000000000000000E+01,3.233737702103300E+02
9.542000000000000E+00,5.000000000000000E+01,3.233707479845200E+02
9.542999999999999E+00,5.000000000000000E+01,3.233677260609200E+02
9.544000000000000E+00,5.000000000000000E+01,3.233647044395000E+02
9.545000000000000E+00,5.000000000000000E+01,3.233616831202300E+02
9.545999999999999E+00,5.000000000000000E+01,3.233586621030700E+02
9.547000000000001E+00,5.000000000000000E+01,3.233556413880000E+02
9.548000000000000E+00,5.000000000000000E+01,3.233526209749900E+02
9.548999999999999E+00,5.000000000000000E+01,3.233496008640000E+02
9.550000000000001E+00,5.000000000000000E+01,3.233465810550100E+02
9.551000000000000E+00,5.000000000000000E+01,3.233435615479800E+02
9.552000000000000E+00,5.000000000000000E+01,3.233405423428900E+02
9.553000000000001E+00,5.000000000000000E+01,3.233375234397100E+02
9.554000000000000E+00,5.000000000000000E+01,3.233345048384000E+02
9.555000000000000E+00,5.000000000000000E+01,3.233314865389300E+02
9.555999999999999E+00,5.000000000000000E+01,3.233284685412800E+02
9.557000000000000E+00,5.000000000000000E+01,3.233254508454200E+02
9.558000000000000E+00,5.000000000000000E+01,3.233224334513100E+02
9.558999999999999E+00,5.000000000000000E+01,3.233194163589200E+02
9.560000000000000E+00,5.000000000000000E+01,3.233163995682300E+02
9.561000000000000E+00,5.000000000000000E+01,3.233133830792000E+02
9.561999999999999E+00,5.000000000000000E+01,3.233103668918100E+02
9.563000000000001E+00,5.000000000000000E+01,3.233073510060200E+02
9.564000000000000E+00,5.000000000000000E+01,3.233043354218000E+02
9.565000000000000E+00,5.000000000000000E+01,3.233013201391300E+02
9.566000000000001E+00,5.000000000000000E+01,3.232983051579700E+02
9.567000000000000E+00,5.000000000000000E+01,3.232952904782900E+02
9.568000000000000E+00,5.000000000000000E+01,3.232922761000600E+02
9.569000000000001E+00,5.000000000000000E+01,3.232892620232600E+02
9.570000000000000E+00,5.000000000000000E+01,3.232862482478500E+02
9.571000000000000E+00,5.000000000000000E+01,3.232832347738100E+02
9.571999999999999E+00,5.000000000000000E+01,3.232802216010900E+02
9.573000000000000E+00,5.000000000000000E+01,3.232772087296800E+02
9.574000000000000E+00,5.000000000000000E+01,3.232741961595400E+02
9.574999999999999E+00,5.000000000000000E+01,3.232711838906400E+02
9.576000000000001E+00,5.000000000000000E+01,3.232681719229500E+02
9.577000000000000E+00,5.000000000000000E+01,3.232651602564500E+02
9.577999999999999E+00,5.000000000000000E+01,3.232621488911000E+02
9.579000000000001E+00,5.000000000000000E+01,3.232591378268600E+02
9.580000000000000E+00,5.000000000000000E+01,3.232561270637200E+02
9.581000000000000E+00,5.000000000000000E+01,3.232531166016400E+02
9.582000000000001E+00,5.000000000000000E+01,3.232501064406000E+02
9.583000000000000E+00,5.000000000000000E+01,3.232470965805500E+02
9.584000000000000E+00,5.000000000000000E+01,3.232440870214700E+02
9.585000000000001E+00,5.000000000000000E+01,3.232410777633400E+02
9.586000000000000E+00,5.000000000000000E+01,3.232380688061100E+02
9.587000000000000E+00,5.000000000000000E+01,3.232350601497700E+02
9.587999999999999E+00,5.000000000000000E+01,3.232320517942800E+02
9.589000000000000E+00,5.000000000000000E+01,3.232290437396100E+02
9.590000000000000E+00,5.000000000000000E+01,3.232260359857200E+02
9.590999999999999E+00,5.000000000000000E+01,3.232230285326000E+02
9.592000000000001E+00,5.000000000000000E+01,3.232200213802100E+02
9.593000000000000E+00,5.000000000000000E+01,3.232170145285200E+02
9.593999999999999E+00,5.000000000000000E+01,3.232140079775000E+02
9.595000000000001E+00,5.000000000000000E+01,3.232110017271200E+02
9.596000000000000E+00,5.000000000000000E+01,3.232079957773500E+02
9.597000000000000E+00,5.000000000000000E+01,3.232049901281600E+02
9.598000000000001E+00,5.000000000000000E+01,3.232019847795100E+02
9.599000000000000E+00,5.000000000000000E+01,3.231989797313900E+02
9.600000000000000E+00,5.000000000000000E+01,3.231959749837600E+02
9.601000000000001E+00,5.000000000000000E+01,3.231929705365900E+02
